team,date,matchup,wl,min,pts,team_id,game_id,season,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,bubble,sample
PHI,2020-03-05,PHI @ SAC,W,241,125,1610612755,0021900928,2019-20,47,96,0.49,17,37,0.459,14,17,0.824,14,31,45,24,8,2,12,18,17.0,False,False
PHI,2020-03-03,PHI @ LAL,L,239,107,1610612755,0021900915,2019-20,38,85,0.447,16,40,0.4,15,20,0.75,12,30,42,24,10,1,15,17,-13.0,False,False
PHI,2020-03-01,PHI @ LAC,L,240,130,1610612755,0021900897,2019-20,48,95,0.505,21,43,0.488,13,20,0.65,10,27,37,27,7,4,9,28,-6.0,False,False
PHI,2020-02-27,PHI vs. NYK,W,241,115,1610612755,0021900873,2019-20,45,91,0.495,15,31,0.484,10,13,0.769,11,33,44,32,5,7,6,17,9.0,False,False
PHI,2020-02-26,PHI @ CLE,L,240,94,1610612755,0021900865,2019-20,36,89,0.404,13,38,0.342,9,14,0.643,8,23,31,22,13,9,8,11,-14.0,False,False
PHI,2020-02-24,PHI vs. ATL,W,239,129,1610612755,0021900850,2019-20,45,88,0.511,12,30,0.4,27,30,0.9,9,39,48,27,9,5,11,22,17.0,False,False
PHI,2020-02-22,PHI @ MIL,L,240,98,1610612755,0021900840,2019-20,35,99,0.354,13,38,0.342,15,18,0.833,11,32,43,17,10,4,10,17,-21.0,False,False
PHI,2020-02-20,PHI vs. BKN,W,265,112,1610612755,0021900822,2019-20,38,86,0.442,4,22,0.182,32,35,0.914,11,37,48,19,10,6,13,22,8.0,False,False
PHI,2020-02-11,PHI vs. LAC,W,240,110,1610612755,0021900802,2019-20,44,95,0.463,8,27,0.296,14,21,0.667,11,39,50,25,3,7,6,11,7.0,False,False
PHI,2020-02-09,PHI vs. CHI,W,240,118,1610612755,0021900788,2019-20,42,84,0.5,11,27,0.407,23,32,0.719,15,29,44,29,12,6,16,18,7.0,False,False
PHI,2020-02-07,PHI vs. MEM,W,242,119,1610612755,0021900769,2019-20,48,90,0.533,14,25,0.56,9,15,0.6,10,40,50,34,8,11,20,25,12.0,False,False
PHI,2020-02-06,PHI @ MIL,L,239,101,1610612755,0021900766,2019-20,37,99,0.374,19,45,0.422,8,14,0.571,11,39,50,24,7,4,11,14,-11.0,False,False
PHI,2020-02-03,PHI @ MIA,L,238,106,1610612755,0021900747,2019-20,36,83,0.434,13,38,0.342,21,25,0.84,14,30,44,24,3,1,14,21,-31.0,False,False
PHI,2020-02-01,PHI @ BOS,L,239,95,1610612755,0021900732,2019-20,31,84,0.369,7,33,0.212,26,31,0.839,13,34,47,15,6,3,14,27,-21.0,False,False
PHI,2020-01-30,PHI @ ATL,L,239,117,1610612755,0021900716,2019-20,38,82,0.463,9,31,0.29,32,45,0.711,8,34,42,22,11,2,12,21,-10.0,False,False
PHI,2020-01-28,PHI vs. GSW,W,240,115,1610612755,0021900702,2019-20,42,82,0.512,11,32,0.344,20,26,0.769,2,42,44,28,5,3,14,18,11.0,False,True
PHI,2020-01-25,PHI vs. LAL,W,241,108,1610612755,0021900684,2019-20,41,78,0.526,13,37,0.351,13,19,0.684,8,33,41,19,12,3,21,18,17.0,False,False
PHI,2020-01-22,PHI @ TOR,L,241,95,1610612755,0021900660,2019-20,32,84,0.381,18,46,0.391,13,18,0.722,8,37,45,25,8,6,13,23,-12.0,False,False
PHI,2020-01-20,PHI @ BKN,W,241,117,1610612755,0021900641,2019-20,42,94,0.447,13,39,0.333,20,27,0.741,12,31,43,30,12,6,12,24,6.0,False,False
PHI,2020-01-18,PHI @ NYK,W,240,90,1610612755,0021900630,2019-20,34,78,0.436,10,32,0.313,12,19,0.632,5,36,41,26,8,6,13,19,3.0,False,False
PHI,2020-01-17,PHI vs. CHI,W,239,100,1610612755,0021900620,2019-20,40,82,0.488,9,29,0.31,11,11,1.0,9,35,44,30,9,7,11,12,11.0,False,False
PHI,2020-01-15,PHI vs. BKN,W,240,117,1610612755,0021900605,2019-20,45,88,0.511,11,30,0.367,16,25,0.64,13,36,49,25,7,11,12,23,11.0,False,False
PHI,2020-01-13,PHI @ IND,L,240,95,1610612755,0021900592,2019-20,37,89,0.416,6,33,0.182,15,19,0.789,12,40,52,17,6,4,11,21,-6.0,False,False
PHI,2020-01-11,PHI @ DAL,L,240,91,1610612755,0021900581,2019-20,37,98,0.378,9,37,0.243,8,12,0.667,14,29,43,22,11,5,4,20,-18.0,False,False
PHI,2020-01-09,PHI vs. BOS,W,241,109,1610612755,0021900564,2019-20,43,88,0.489,11,27,0.407,12,17,0.706,13,35,48,24,6,5,12,11,11.0,False,False
PHI,2020-01-06,PHI vs. OKC,W,241,120,1610612755,0021900541,2019-20,46,90,0.511,13,26,0.5,15,18,0.833,9,33,42,31,4,0,10,28,7.0,False,False
PHI,2020-01-03,PHI @ HOU,L,241,108,1610612755,0021900520,2019-20,42,92,0.457,6,27,0.222,18,25,0.72,10,34,44,32,7,6,11,22,-10.0,False,False
PHI,2019-12-31,PHI @ IND,L,240,97,1610612755,0021900498,2019-20,37,91,0.407,6,29,0.207,17,20,0.85,14,33,47,24,4,6,12,22,-18.0,False,False
PHI,2019-12-28,PHI @ MIA,L,263,116,1610612755,0021900475,2019-20,42,89,0.472,10,30,0.333,22,29,0.759,8,39,47,24,5,4,9,24,-1.0,False,False
PHI,2019-12-27,PHI @ ORL,L,240,97,1610612755,0021900468,2019-20,35,87,0.402,10,29,0.345,17,21,0.81,7,38,45,23,10,3,15,22,-1.0,False,False
PHI,2019-12-25,PHI vs. MIL,W,239,121,1610612755,0021900456,2019-20,44,101,0.436,21,44,0.477,12,15,0.8,14,35,49,29,9,7,7,12,12.0,False,False
PHI,2019-12-23,PHI @ DET,W,240,125,1610612755,0021900445,2019-20,52,95,0.547,12,30,0.4,9,11,0.818,17,31,48,33,8,8,12,21,16.0,False,False
PHI,2019-12-21,PHI vs. WAS,W,240,125,1610612755,0021900433,2019-20,49,94,0.521,14,33,0.424,13,21,0.619,16,37,53,28,7,4,14,26,17.0,False,False
PHI,2019-12-20,PHI vs. DAL,L,241,98,1610612755,0021900425,2019-20,38,90,0.422,10,34,0.294,12,18,0.667,11,35,46,25,9,2,15,16,-19.0,False,False
PHI,2019-12-18,PHI vs. MIA,L,240,104,1610612755,0021900410,2019-20,38,90,0.422,12,39,0.308,16,18,0.889,15,26,41,24,9,5,13,17,-4.0,False,False
PHI,2019-12-15,PHI @ BKN,L,241,89,1610612755,0021900391,2019-20,37,86,0.43,5,26,0.192,10,17,0.588,7,31,38,19,9,13,16,20,-20.0,False,False
PHI,2019-12-13,PHI vs. NOP,W,242,116,1610612755,0021900372,2019-20,43,87,0.494,7,20,0.35,23,34,0.676,9,38,47,24,7,8,9,24,7.0,False,False
PHI,2019-12-12,PHI @ BOS,W,240,115,1610612755,0021900367,2019-20,41,82,0.5,14,28,0.5,19,23,0.826,8,37,45,27,4,8,11,19,6.0,False,False
PHI,2019-12-10,PHI vs. DEN,W,240,97,1610612755,0021900353,2019-20,37,89,0.416,12,36,0.333,11,16,0.688,12,37,49,24,9,3,15,15,5.0,False,False
PHI,2019-12-08,PHI vs. TOR,W,239,110,1610612755,0021900338,2019-20,40,79,0.506,14,32,0.438,16,21,0.762,6,34,40,31,7,5,18,18,6.0,False,False
PHI,2019-12-07,PHI vs. CLE,W,240,141,1610612755,0021900332,2019-20,57,90,0.633,11,26,0.423,16,23,0.696,10,41,51,43,13,8,8,16,47.0,False,True
PHI,2019-12-05,PHI @ WAS,L,241,113,1610612755,0021900316,2019-20,41,77,0.532,13,28,0.464,18,24,0.75,8,36,44,25,7,6,21,24,-6.0,False,False
PHI,2019-12-02,PHI vs. UTA,W,241,103,1610612755,0021900294,2019-20,37,91,0.407,13,26,0.5,16,23,0.696,8,39,47,24,12,3,14,22,9.0,False,False
PHI,2019-11-30,PHI vs. IND,W,240,119,1610612755,0021900281,2019-20,38,77,0.494,11,23,0.478,32,36,0.889,4,28,32,27,12,5,12,16,3.0,False,False
PHI,2019-11-29,PHI @ NYK,W,241,101,1610612755,0021900271,2019-20,31,72,0.431,7,26,0.269,32,40,0.8,8,38,46,22,5,10,16,23,6.0,False,False
PHI,2019-11-27,PHI vs. SAC,W,238,97,1610612755,0021900257,2019-20,36,77,0.468,5,26,0.192,20,24,0.833,7,42,49,20,8,10,17,12,6.0,False,False
PHI,2019-11-25,PHI @ TOR,L,240,96,1610612755,0021900246,2019-20,36,88,0.409,15,40,0.375,9,16,0.563,14,37,51,25,7,3,16,20,-5.0,False,False
PHI,2019-11-23,PHI vs. MIA,W,240,113,1610612755,0021900230,2019-20,42,83,0.506,14,29,0.483,15,17,0.882,8,36,44,28,11,2,14,27,27.0,False,False
PHI,2019-11-22,PHI vs. SAS,W,240,115,1610612755,0021900218,2019-20,46,89,0.517,10,26,0.385,13,19,0.684,13,38,51,32,8,4,15,21,11.0,False,False
PHI,2019-11-20,PHI vs. NYK,W,240,109,1610612755,0021900202,2019-20,39,89,0.438,13,32,0.406,18,26,0.692,10,34,44,30,5,5,10,14,5.0,False,False
PHI,2019-11-17,PHI @ CLE,W,240,114,1610612755,0021900183,2019-20,46,84,0.548,9,23,0.391,13,17,0.765,4,40,44,33,6,11,13,22,19.0,False,False
PHI,2019-11-15,PHI @ OKC,L,266,119,1610612755,0021900172,2019-20,45,90,0.5,14,32,0.438,15,22,0.682,13,30,43,24,6,0,14,32,-8.0,False,False
PHI,2019-11-13,PHI @ ORL,L,241,97,1610612755,0021900155,2019-20,40,91,0.44,8,30,0.267,9,13,0.692,8,39,47,25,5,5,15,27,-15.0,False,False
PHI,2019-11-12,PHI vs. CLE,W,240,98,1610612755,0021900147,2019-20,40,89,0.449,8,38,0.211,10,13,0.769,11,35,46,24,8,8,14,20,1.0,False,False
PHI,2019-11-10,PHI vs. CHA,W,240,114,1610612755,0021900134,2019-20,46,84,0.548,10,28,0.357,12,16,0.75,10,39,49,29,9,5,20,16,8.0,False,False
PHI,2019-11-08,PHI @ DEN,L,239,97,1610612755,0021900123,2019-20,38,86,0.442,13,26,0.5,8,17,0.471,11,38,49,28,8,8,17,19,-3.0,False,False
PHI,2019-11-06,PHI @ UTA,L,240,104,1610612755,0021900110,2019-20,33,80,0.413,8,25,0.32,30,34,0.882,7,35,42,20,9,3,14,20,-2.0,False,True
PHI,2019-11-04,PHI @ PHX,L,240,109,1610612755,0021900095,2019-20,42,89,0.472,13,29,0.448,12,20,0.6,9,29,38,21,11,2,20,29,-5.0,False,False
PHI,2019-11-02,PHI @ POR,W,240,129,1610612755,0021900084,2019-20,54,107,0.505,11,33,0.333,10,12,0.833,13,33,46,36,11,8,11,23,1.0,False,False
PHI,2019-10-30,PHI vs. MIN,W,242,117,1610612755,0021900057,2019-20,43,92,0.467,9,25,0.36,22,28,0.786,16,40,56,24,14,6,22,27,22.0,False,False
PHI,2019-10-28,PHI @ ATL,W,241,105,1610612755,0021900043,2019-20,37,88,0.42,11,41,0.268,20,25,0.8,12,37,49,22,12,11,21,29,-2.0,False,False
PHI,2019-10-26,PHI @ DET,W,239,117,1610612755,0021900027,2019-20,42,87,0.483,13,34,0.382,20,30,0.667,6,32,38,30,14,3,22,26,6.0,False,False
PHI,2019-10-23,PHI vs. BOS,W,240,107,1610612755,0021900008,2019-20,37,85,0.435,7,29,0.241,26,36,0.722,12,50,62,24,6,7,15,34,14.0,False,True
MIA,2020-08-14,MIA @ IND,L,240,92,1610612748,0021901316,2019-20,31,87,0.356,10,38,0.263,20,27,0.741,14,34,48,14,6,5,19,15,-17.0,True,False
MIA,2020-08-12,MIA @ OKC,L,241,115,1610612748,0021901306,2019-20,42,86,0.488,14,42,0.333,17,20,0.85,6,34,40,24,14,2,12,23,-1.0,True,True
MIA,2020-08-10,MIA vs. IND,W,240,114,1610612748,0021901295,2019-20,44,98,0.449,13,40,0.325,13,19,0.684,13,46,59,29,11,9,13,20,22.0,True,True
MIA,2020-08-08,MIA vs. PHX,L,240,112,1610612748,0021901283,2019-20,41,84,0.488,11,36,0.306,19,22,0.864,3,34,37,28,6,9,12,21,-7.0,True,False
MIA,2020-08-06,MIA @ MIL,L,239,116,1610612748,0021901269,2019-20,35,83,0.422,21,46,0.457,25,27,0.926,6,33,39,28,6,1,19,28,-14.0,True,True
MIA,2020-08-04,MIA vs. BOS,W,239,112,1610612748,0021901260,2019-20,34,77,0.442,15,43,0.349,29,39,0.744,12,30,42,22,8,5,12,19,6.0,True,True
MIA,2020-08-03,MIA vs. TOR,L,240,103,1610612748,0021901250,2019-20,37,87,0.425,14,45,0.311,15,16,0.938,8,33,41,29,9,8,14,24,-4.0,True,True
MIA,2020-08-01,MIA @ DEN,W,240,125,1610612748,0021901239,2019-20,40,72,0.556,13,29,0.448,32,37,0.865,6,32,38,29,7,2,15,28,20.0,True,False
MIA,2020-03-11,MIA vs. CHA,L,239,98,1610612748,0021900970,2019-20,39,84,0.464,15,44,0.341,5,6,0.833,9,27,36,32,8,5,14,17,-11.0,False,False
MIA,2020-03-08,MIA @ WAS,W,238,100,1610612748,0021900951,2019-20,32,66,0.485,13,28,0.464,23,28,0.821,5,41,46,21,7,8,20,25,11.0,False,False
MIA,2020-03-06,MIA @ NOP,L,240,104,1610612748,0021900936,2019-20,37,86,0.43,9,33,0.273,21,31,0.677,10,35,45,27,11,9,15,23,-6.0,False,False
MIA,2020-03-04,MIA vs. ORL,W,240,116,1610612748,0021900919,2019-20,41,79,0.519,22,44,0.5,12,15,0.8,6,30,36,31,8,5,12,17,3.0,False,False
MIA,2020-03-02,MIA vs. MIL,W,240,105,1610612748,0021900906,2019-20,37,86,0.43,18,37,0.486,13,18,0.722,6,40,46,28,4,4,9,19,16.0,False,False
MIA,2020-02-29,MIA vs. BKN,W,239,116,1610612748,0021900889,2019-20,41,91,0.451,14,38,0.368,20,24,0.833,10,35,45,27,4,4,6,21,3.0,False,False
MIA,2020-02-28,MIA vs. DAL,W,240,126,1610612748,0021900880,2019-20,41,79,0.519,17,35,0.486,27,36,0.75,6,34,40,30,6,2,9,21,8.0,False,False
MIA,2020-02-26,MIA vs. MIN,L,239,126,1610612748,0021900868,2019-20,41,78,0.526,11,26,0.423,33,43,0.767,8,35,43,30,9,8,21,21,-3.0,False,False
MIA,2020-02-24,MIA @ CLE,L,265,119,1610612748,0021900849,2019-20,44,96,0.458,16,42,0.381,15,20,0.75,9,40,49,33,6,11,12,22,-6.0,False,False
MIA,2020-02-22,MIA vs. CLE,W,240,124,1610612748,0021900838,2019-20,45,79,0.57,19,40,0.475,15,20,0.75,4,25,29,34,16,4,15,20,19.0,False,False
MIA,2020-02-20,MIA @ ATL,L,238,124,1610612748,0021900821,2019-20,40,98,0.408,11,37,0.297,33,38,0.868,15,36,51,28,9,7,15,31,-5.0,False,False
MIA,2020-02-12,MIA @ UTA,L,240,101,1610612748,0021900816,2019-20,38,88,0.432,13,39,0.333,12,16,0.75,6,31,37,19,11,4,11,22,-15.0,False,False
MIA,2020-02-10,MIA @ GSW,W,241,113,1610612748,0021900800,2019-20,43,87,0.494,12,33,0.364,15,21,0.714,7,38,45,36,10,3,11,19,12.0,False,False
MIA,2020-02-09,MIA @ POR,L,240,109,1610612748,0021900792,2019-20,39,98,0.398,20,49,0.408,11,14,0.786,13,36,49,31,6,5,13,22,-6.0,False,False
MIA,2020-02-07,MIA @ SAC,L,241,97,1610612748,0021900775,2019-20,34,77,0.442,12,40,0.3,17,25,0.68,7,35,42,21,7,5,20,16,-8.0,False,False
MIA,2020-02-05,MIA @ LAC,L,239,111,1610612748,0021900763,2019-20,40,93,0.43,16,42,0.381,15,21,0.714,10,36,46,29,7,2,8,16,-17.0,False,False
MIA,2020-02-03,MIA vs. PHI,W,239,137,1610612748,0021900747,2019-20,48,85,0.565,16,32,0.5,25,30,0.833,6,29,35,27,8,1,3,18,31.0,False,False
MIA,2020-02-01,MIA @ ORL,W,240,102,1610612748,0021900729,2019-20,33,77,0.429,15,33,0.455,21,26,0.808,10,38,48,24,6,8,13,16,13.0,False,False
MIA,2020-01-28,MIA vs. BOS,L,238,101,1610612748,0021900701,2019-20,33,89,0.371,9,37,0.243,26,31,0.839,11,34,45,15,11,2,10,21,-8.0,False,False
MIA,2020-01-27,MIA vs. ORL,W,239,113,1610612748,0021900694,2019-20,42,79,0.532,14,28,0.5,15,16,0.938,3,38,41,31,2,9,10,18,21.0,False,False
MIA,2020-01-24,MIA vs. LAC,L,240,117,1610612748,0021900673,2019-20,40,93,0.43,13,44,0.295,24,29,0.828,9,36,45,25,4,4,9,19,-5.0,False,False
MIA,2020-01-22,MIA vs. WAS,W,266,134,1610612748,0021900658,2019-20,43,85,0.506,17,33,0.515,31,36,0.861,6,37,43,29,3,6,16,18,5.0,False,False
MIA,2020-01-20,MIA vs. SAC,W,265,118,1610612748,0021900644,2019-20,42,83,0.506,16,42,0.381,18,22,0.818,5,37,42,26,9,3,21,20,5.0,False,True
MIA,2020-01-19,MIA @ SAS,L,240,102,1610612748,0021900637,2019-20,37,86,0.43,10,34,0.294,18,20,0.9,10,37,47,23,8,3,9,19,-5.0,False,False
MIA,2020-01-17,MIA @ OKC,W,241,115,1610612748,0021900623,2019-20,41,84,0.488,14,36,0.389,19,24,0.792,6,39,45,26,4,3,11,23,7.0,False,False
MIA,2020-01-15,MIA vs. SAS,W,241,106,1610612748,0021900606,2019-20,41,88,0.466,17,40,0.425,7,13,0.538,8,41,49,26,4,5,9,14,6.0,False,False
MIA,2020-01-12,MIA @ NYK,L,241,121,1610612748,0021900584,2019-20,42,78,0.538,14,35,0.4,23,28,0.821,8,31,39,24,1,5,14,24,-3.0,False,True
MIA,2020-01-10,MIA @ BKN,L,239,113,1610612748,0021900568,2019-20,44,85,0.518,7,29,0.241,18,21,0.857,4,36,40,26,6,3,7,20,-4.0,False,False
MIA,2020-01-08,MIA @ IND,W,240,122,1610612748,0021900556,2019-20,43,81,0.531,16,38,0.421,20,25,0.8,3,38,41,28,8,4,11,22,14.0,False,False
MIA,2020-01-05,MIA vs. POR,W,241,122,1610612748,0021900535,2019-20,47,90,0.522,18,44,0.409,10,16,0.625,11,36,47,34,4,5,10,17,11.0,False,False
MIA,2020-01-03,MIA @ ORL,L,242,85,1610612748,0021900518,2019-20,30,80,0.375,7,37,0.189,18,23,0.783,10,39,49,16,7,2,18,20,-20.0,False,False
MIA,2020-01-02,MIA vs. TOR,W,238,84,1610612748,0021900510,2019-20,33,81,0.407,12,37,0.324,6,11,0.545,9,41,50,23,6,4,13,13,8.0,False,True
MIA,2019-12-30,MIA @ WAS,L,241,105,1610612748,0021900492,2019-20,33,73,0.452,10,28,0.357,29,39,0.744,10,34,44,18,5,1,18,22,-18.0,False,False
MIA,2019-12-28,MIA vs. PHI,W,266,117,1610612748,0021900475,2019-20,42,94,0.447,10,28,0.357,23,29,0.793,8,35,43,26,6,4,8,21,1.0,False,False
MIA,2019-12-27,MIA vs. IND,W,239,113,1610612748,0021900470,2019-20,40,89,0.449,16,38,0.421,17,19,0.895,14,42,56,29,3,2,13,12,1.0,False,False
MIA,2019-12-23,MIA vs. UTA,W,240,107,1610612748,0021900449,2019-20,37,90,0.411,9,25,0.36,24,27,0.889,13,43,56,16,8,3,14,16,3.0,False,False
MIA,2019-12-20,MIA vs. NYK,W,240,129,1610612748,0021900424,2019-20,43,77,0.558,18,38,0.474,25,34,0.735,9,42,51,34,6,3,17,22,15.0,False,False
MIA,2019-12-18,MIA @ PHI,W,241,108,1610612748,0021900410,2019-20,40,85,0.471,12,31,0.387,16,20,0.8,11,36,47,26,6,4,12,14,4.0,False,False
MIA,2019-12-16,MIA @ MEM,L,240,111,1610612748,0021900397,2019-20,37,81,0.457,11,24,0.458,26,31,0.839,7,28,35,22,9,7,14,26,-7.0,False,False
MIA,2019-12-14,MIA @ DAL,W,265,122,1610612748,0021900384,2019-20,39,91,0.429,16,40,0.4,28,34,0.824,5,44,49,27,8,3,8,18,4.0,False,False
MIA,2019-12-13,MIA vs. LAL,L,239,110,1610612748,0021900374,2019-20,39,85,0.459,10,33,0.303,22,28,0.786,5,29,34,24,8,2,8,21,-3.0,False,False
MIA,2019-12-10,MIA vs. ATL,W,267,135,1610612748,0021900354,2019-20,53,103,0.515,14,41,0.341,15,22,0.682,9,44,53,35,5,3,11,17,14.0,False,False
MIA,2019-12-08,MIA vs. CHI,W,265,110,1610612748,0021900337,2019-20,32,77,0.416,11,35,0.314,35,44,0.795,10,33,43,20,9,2,17,23,5.0,False,False
MIA,2019-12-06,MIA vs. WAS,W,241,112,1610612748,0021900324,2019-20,42,86,0.488,10,28,0.357,18,24,0.75,11,39,50,28,6,7,12,13,9.0,False,False
MIA,2019-12-04,MIA @ BOS,L,239,93,1610612748,0021900310,2019-20,34,77,0.442,14,38,0.368,11,17,0.647,8,32,40,20,7,2,18,25,-19.0,False,False
MIA,2019-12-03,MIA @ TOR,W,265,121,1610612748,0021900301,2019-20,45,99,0.455,15,38,0.395,16,21,0.762,10,45,55,29,4,7,11,27,11.0,False,False
MIA,2019-12-01,MIA @ BKN,W,240,109,1610612748,0021900284,2019-20,37,95,0.389,12,37,0.324,23,28,0.821,16,35,51,16,3,2,9,17,3.0,False,False
MIA,2019-11-29,MIA vs. GSW,W,241,122,1610612748,0021900273,2019-20,44,82,0.537,13,25,0.52,21,28,0.75,10,39,49,23,7,3,15,30,17.0,False,False
MIA,2019-11-27,MIA @ HOU,L,240,108,1610612748,0021900259,2019-20,37,80,0.463,14,37,0.378,20,27,0.741,8,33,41,22,8,3,18,24,-9.0,False,False
MIA,2019-11-25,MIA vs. CHA,W,239,117,1610612748,0021900245,2019-20,40,77,0.519,13,31,0.419,24,28,0.857,8,41,49,29,9,3,18,23,17.0,False,False
MIA,2019-11-23,MIA @ PHI,L,240,86,1610612748,0021900230,2019-20,30,75,0.4,6,24,0.25,20,27,0.741,9,29,38,12,6,4,17,16,-27.0,False,False
MIA,2019-11-22,MIA @ CHI,W,239,116,1610612748,0021900219,2019-20,39,79,0.494,14,38,0.368,24,28,0.857,9,35,44,33,10,3,19,17,8.0,False,False
MIA,2019-11-20,MIA vs. CLE,W,238,124,1610612748,0021900206,2019-20,41,78,0.526,19,37,0.514,23,31,0.742,12,32,44,25,8,5,23,20,24.0,False,False
MIA,2019-11-16,MIA vs. NOP,W,239,109,1610612748,0021900178,2019-20,44,81,0.543,9,24,0.375,12,13,0.923,9,36,45,25,13,3,20,6,15.0,False,False
MIA,2019-11-14,MIA @ CLE,W,239,108,1610612748,0021900161,2019-20,43,79,0.544,12,30,0.4,10,11,0.909,4,37,41,31,10,7,18,21,11.0,False,False
MIA,2019-11-12,MIA vs. DET,W,240,117,1610612748,0021900148,2019-20,41,77,0.532,14,32,0.438,21,27,0.778,8,34,42,34,6,1,19,30,9.0,False,False
MIA,2019-11-08,MIA @ LAL,L,239,80,1610612748,0021900126,2019-20,28,80,0.35,6,35,0.171,18,24,0.75,8,29,37,18,9,2,12,12,-15.0,False,False
MIA,2019-11-07,MIA @ PHX,W,241,124,1610612748,0021900114,2019-20,45,82,0.549,15,28,0.536,19,24,0.792,5,36,41,22,9,5,13,28,16.0,False,False
MIA,2019-11-05,MIA @ DEN,L,239,89,1610612748,0021900102,2019-20,32,88,0.364,9,29,0.31,16,25,0.64,13,31,44,23,12,5,13,21,-20.0,False,False
MIA,2019-11-03,MIA vs. HOU,W,240,129,1610612748,0021900086,2019-20,47,89,0.528,18,41,0.439,17,22,0.773,5,41,46,38,14,7,15,21,29.0,False,False
MIA,2019-10-31,MIA @ ATL,W,239,106,1610612748,0021900066,2019-20,40,84,0.476,14,37,0.378,12,19,0.632,9,32,41,29,12,9,13,18,9.0,False,False
MIA,2019-10-29,MIA vs. ATL,W,241,112,1610612748,0021900052,2019-20,33,73,0.452,13,31,0.419,33,45,0.733,13,36,49,19,11,6,26,22,15.0,False,False
MIA,2019-10-27,MIA @ MIN,L,239,109,1610612748,0021900039,2019-20,42,85,0.494,15,36,0.417,10,15,0.667,7,34,41,25,7,9,21,23,-7.0,False,False
MIA,2019-10-26,MIA @ MIL,W,266,131,1610612748,0021900026,2019-20,46,101,0.455,16,44,0.364,23,36,0.639,8,46,54,33,7,3,16,30,5.0,False,False
MIA,2019-10-23,MIA vs. MEM,W,240,120,1610612748,0021900007,2019-20,40,85,0.471,7,18,0.389,33,39,0.846,11,40,51,18,9,8,21,33,19.0,False,False
LAC,2020-08-14,LAC vs. OKC,W,265,107,1610612746,0021901317,2019-20,34,85,0.4,12,37,0.324,27,39,0.692,12,49,61,23,10,2,20,22,4.0,True,True
LAC,2020-08-12,LAC @ DEN,W,240,124,1610612746,0021901307,2019-20,46,85,0.541,14,37,0.378,18,23,0.783,6,34,40,29,11,1,7,25,13.0,True,False
LAC,2020-08-09,LAC vs. BKN,L,242,120,1610612746,0021901291,2019-20,45,93,0.484,13,36,0.361,17,20,0.85,10,29,39,23,8,2,10,19,-9.0,True,True
LAC,2020-08-08,LAC @ POR,W,242,122,1610612746,0021901280,2019-20,42,85,0.494,15,34,0.441,23,28,0.821,9,36,45,24,5,2,14,22,5.0,True,True
LAC,2020-08-06,LAC @ DAL,W,241,126,1610612746,0021901271,2019-20,50,92,0.543,14,31,0.452,12,15,0.8,9,36,45,22,3,3,6,21,15.0,True,True
LAC,2020-08-04,LAC vs. PHX,L,241,115,1610612746,0021901258,2019-20,42,85,0.494,8,29,0.276,23,27,0.852,8,40,48,21,2,3,10,16,-2.0,True,True
LAC,2020-08-01,LAC vs. NOP,W,240,126,1610612746,0021901241,2019-20,37,87,0.425,25,47,0.532,27,35,0.771,8,40,48,23,10,2,10,28,23.0,True,False
LAC,2020-07-30,LAC @ LAL,L,239,101,1610612746,0021901232,2019-20,32,74,0.432,16,36,0.444,21,28,0.75,4,32,36,17,6,5,20,30,-2.0,True,True
LAC,2020-03-10,LAC @ GSW,W,242,131,1610612746,0021900967,2019-20,46,92,0.5,20,44,0.455,19,19,1.0,11,36,47,28,5,2,10,19,24.0,False,False
LAC,2020-03-08,LAC vs. LAL,L,240,103,1610612746,0021900948,2019-20,34,86,0.395,7,31,0.226,28,37,0.757,15,34,49,12,5,5,15,26,-9.0,False,False
LAC,2020-03-05,LAC @ HOU,W,240,120,1610612746,0021900927,2019-20,39,84,0.464,13,40,0.325,29,39,0.744,9,48,57,22,5,6,14,25,15.0,False,False
LAC,2020-03-03,LAC @ OKC,W,239,109,1610612746,0021900912,2019-20,38,84,0.452,11,36,0.306,22,26,0.846,6,35,41,19,7,1,9,22,15.0,False,False
LAC,2020-03-01,LAC vs. PHI,W,239,136,1610612746,0021900897,2019-20,45,76,0.592,13,24,0.542,33,41,0.805,6,31,37,25,6,6,10,17,6.0,False,False
LAC,2020-02-28,LAC vs. DEN,W,241,132,1610612746,0021900886,2019-20,48,89,0.539,18,39,0.462,18,20,0.9,11,35,46,35,6,5,10,19,29.0,False,False
LAC,2020-02-26,LAC @ PHX,W,240,102,1610612746,0021900871,2019-20,37,84,0.44,14,38,0.368,14,15,0.933,11,35,46,22,11,2,15,22,10.0,False,False
LAC,2020-02-24,LAC vs. MEM,W,241,124,1610612746,0021900856,2019-20,47,94,0.5,16,37,0.432,14,17,0.824,11,39,50,33,7,5,12,20,27.0,False,False
LAC,2020-02-22,LAC vs. SAC,L,241,103,1610612746,0021900835,2019-20,34,87,0.391,10,30,0.333,25,29,0.862,13,34,47,20,7,3,19,22,-9.0,False,False
LAC,2020-02-13,LAC @ BOS,L,291,133,1610612746,0021900818,2019-20,46,110,0.418,11,35,0.314,30,37,0.811,14,41,55,19,4,10,15,31,-8.0,False,False
