name,dist,value,made,desc,team,opp,x,y,player_id,game_id,event_id,shot_id,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,zone,area,date,period,min_left,sec_left
L. Williams,1,2,False,Running Layup Shot,LAC,LAL,3,18,101150,0021900002,499,0021900002-499,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,3,0,50
D. Green,27,3,True,Running Pull-Up Jump Shot,LAC,LAL,-169,214,201980,0021900002,501,0021900002-501,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191022,3,0,45
J. Green,24,3,True,Jump Shot,LAC,LAL,-246,44,203210,0021900002,503,0021900002-503,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20191022,3,0,25
A. Davis,19,2,False,Step Back Jump shot,LAC,LAL,-64,188,203076,0021900002,505,0021900002-505,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16-24 ft.,Left Side Center(LC),20191022,3,0,1
L. Williams,21,2,True,Pullup Jump shot,LAC,LAL,-192,94,101150,0021900002,515,0021900002-515,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Left Side(L),20191022,4,11,27
L. James,25,3,False,Jump Shot,LAC,LAL,56,251,2544,0021900002,517,0021900002-517,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20191022,4,11,15
Q. Cook,26,3,False,Jump Shot,LAC,LAL,-133,226,1626188,0021900002,519,0021900002-519,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191022,4,11,8
D. Howard,4,2,False,Putback Layup Shot,LAC,LAL,-6,43,2730,0021900002,521,0021900002-521,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,11,6
Q. Cook,24,3,False,Jump Shot,LAC,LAL,241,42,1626188,0021900002,524,0021900002-524,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20191022,4,10,54
D. Howard,1,2,False,Dunk Shot,LAC,LAL,6,9,2730,0021900002,532,0021900002-532,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,10,35
J. Green,23,3,False,Jump Shot,LAC,LAL,-231,50,203210,0021900002,535,0021900002-535,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20191022,4,10,29
L. James,20,2,False,Step Back Jump shot,LAC,LAL,145,141,2544,0021900002,539,0021900002-539,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16-24 ft.,Right Side Center(RC),20191022,4,10,6
M. Harkless,23,3,True,Jump Shot,LAC,LAL,-230,67,203090,0021900002,541,0021900002-541,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20191022,4,9,44
K. Caldwell-Pope,26,3,False,Step Back Jump shot,LAC,LAL,215,153,203484,0021900002,544,0021900002-544,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,24+ ft.,Right Side Center(RC),20191022,4,9,17
L. Williams,27,3,False,Jump Shot,LAC,LAL,22,270,101150,0021900002,546,0021900002-546,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20191022,4,9,4
L. James,2,2,True,Driving Layup Shot,LAC,LAL,0,20,2544,0021900002,548,0021900002-548,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,8,51
K. Leonard,27,3,False,Jump Shot,LAC,LAL,-66,267,202695,0021900002,549,0021900002-549,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20191022,4,8,33
J. Dudley,25,3,True,Jump Shot,LAC,LAL,-70,246,201162,0021900002,551,0021900002-551,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20191022,4,8,19
L. Williams,17,2,False,Pullup Jump shot,LAC,LAL,82,160,101150,0021900002,558,0021900002-558,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Right Side Center(RC),20191022,4,8,8
M. Harrell,6,2,True,Driving Layup Shot,LAC,LAL,8,65,1626149,0021900002,562,0021900002-562,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,7,50
L. James,3,2,False,Driving Layup Shot,LAC,LAL,-2,31,2544,0021900002,564,0021900002-564,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,7,39
A. Davis,0,2,False,Tip Layup Shot,LAC,LAL,0,-6,203076,0021900002,566,0021900002-566,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Less Than 8 ft.,Center(C),20191022,4,7,37
J. Green,20,2,False,Jump Shot,LAC,LAL,-132,159,203210,0021900002,568,0021900002-568,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Left Side Center(LC),20191022,4,7,27
J. Green,27,3,True,Jump Shot,LAC,LAL,-111,257,203210,0021900002,571,0021900002-571,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191022,4,7,1
D. Green,3,2,False,Driving Finger Roll Layup Shot,LAC,LAL,-9,34,201980,0021900002,580,0021900002-580,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,6,43
A. Davis,17,2,False,Pullup Jump shot,LAC,LAL,-13,178,203076,0021900002,583,0021900002-583,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20191022,4,6,39
M. Harrell,7,2,False,Cutting Layup Shot,LAC,LAL,13,71,1626149,0021900002,585,0021900002-585,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191022,4,6,17
M. Harrell,1,2,True,Putback Layup Shot,LAC,LAL,-6,16,1626149,0021900002,588,0021900002-588,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,6,13
L. Williams,2,2,True,Driving Layup Shot,LAC,LAL,4,21,101150,0021900002,592,0021900002-592,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,5,42
Q. Cook,16,2,True,Pullup Jump shot,LAC,LAL,-116,122,1626188,0021900002,593,0021900002-593,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Left Side Center(LC),20191022,4,5,23
M. Harrell,2,2,True,Turnaround Bank Hook Shot,LAC,LAL,6,25,1626149,0021900002,594,0021900002-594,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,5,11
A. Bradley,22,3,False,Jump Shot,LAC,LAL,-227,35,202340,0021900002,610,0021900002-610,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20191022,4,4,41
D. Green,1,2,True,Layup Shot,LAC,LAL,14,-2,201980,0021900002,614,0021900002-614,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,4,34
K. Leonard,2,2,False,Driving Layup Shot,LAC,LAL,-14,26,202695,0021900002,620,0021900002-620,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,4,18
D. Green,1,2,True,Driving Layup Shot,LAC,LAL,-5,14,201980,0021900002,623,0021900002-623,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,4,5
K. Leonard,4,2,True,Turnaround Jump Shot,LAC,LAL,44,22,202695,0021900002,631,0021900002-631,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,3,41
D. Green,23,3,True,Step Back Jump shot,LAC,LAL,231,61,201980,0021900002,632,0021900002-632,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,24+ ft.,Right Side(R),20191022,4,3,28
M. Harrell,2,2,True,Layup Shot,LAC,LAL,-12,16,1626149,0021900002,639,0021900002-639,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191022,4,3,5
A. Bradley,25,3,True,Jump Shot,LAC,LAL,128,221,202340,0021900002,644,0021900002-644,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20191022,4,2,51
T. Daniels,23,3,False,Jump Shot,LAC,LAL,234,13,203584,0021900002,657,0021900002-657,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20191022,4,2,0
P. Beverley,26,3,False,Jump Shot,LAC,LAL,118,236,201976,0021900002,659,0021900002-659,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20191022,4,1,36
K. Leonard,29,3,False,Jump Shot,LAC,LAL,16,293,202695,0021900002,661,0021900002-661,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20191022,4,1,23
A. Bradley,26,3,False,Jump Shot,LAC,LAL,-92,251,202340,0021900002,664,0021900002-664,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191022,4,0,52
L. Williams,26,3,False,Jump Shot,LAC,LAL,81,248,101150,0021900002,666,0021900002-666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20191022,4,0,30
T. Daniels,23,3,False,Jump Shot,LAC,LAL,230,58,203584,0021900002,677,0021900002-677,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20191022,4,0,21
J. Tatum,16,2,False,Fadeaway Jump Shot,PHI,BOS,-124,111,1628369,0021900008,7,0021900008-007,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,16-24 ft.,Left Side Center(LC),20191023,1,11,38
J. Embiid,1,2,True,Alley Oop Layup shot,PHI,BOS,-17,5,203954,0021900008,11,0021900008-011,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191023,1,11,26
J. Brown,2,2,False,Driving Layup Shot,PHI,BOS,-20,19,1627759,0021900008,13,0021900008-013,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191023,1,11,4
E. Kanter,0,2,True,Tip Layup Shot,PHI,BOS,0,-6,202683,0021900008,15,0021900008-015,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Less Than 8 ft.,Center(C),20191023,1,11,3
J. Embiid,15,2,False,Fadeaway Jump Shot,PHI,BOS,14,157,203954,0021900008,16,0021900008-016,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20191023,1,10,55
J. Embiid,10,2,False,Turnaround Fadeaway shot,PHI,BOS,-106,1,203954,0021900008,19,0021900008-019,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20191023,1,10,34
K. Walker,25,3,False,Pullup Jump shot,PHI,BOS,176,187,202689,0021900008,21,0021900008-021,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Right Side Center(RC),20191023,1,10,27
A. Horford,7,2,False,Turnaround Jump Shot,PHI,BOS,18,69,201143,0021900008,23,0021900008-023,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191023,1,10,9
G. Hayward,17,2,True,Pullup Jump shot,PHI,BOS,68,156,202330,0021900008,25,0021900008-025,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Right Side Center(RC),20191023,1,9,55
J. Richardson,25,3,False,Jump Shot,PHI,BOS,92,239,1626196,0021900008,27,0021900008-027,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20191023,1,9,43
G. Hayward,11,2,False,Fadeaway Jump Shot,PHI,BOS,-79,85,202330,0021900008,29,0021900008-029,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20191023,1,9,30
B. Simmons,2,2,True,Alley Oop Layup shot,PHI,BOS,-24,5,1627732,0021900008,34,0021900008-034,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191023,1,9,20
J. Brown,17,2,True,Pullup Jump shot,PHI,BOS,-29,168,1627759,0021900008,47,0021900008-047,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20191023,1,8,20
G. Hayward,22,2,False,Pullup Jump shot,PHI,BOS,-92,210,202330,0021900008,52,0021900008-052,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Left Side Center(LC),20191023,1,7,47
B. Simmons,1,2,True,Driving Finger Roll Layup Shot,PHI,BOS,-16,8,1627732,0021900008,54,0021900008-054,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191023,1,7,38
K. Walker,15,2,True,Pullup Jump shot,PHI,BOS,-58,141,202689,0021900008,55,0021900008-055,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Center(C),20191023,1,7,25
J. Brown,3,2,True,Running Finger Roll Layup Shot,PHI,BOS,7,30,1627759,0021900008,58,0021900008-058,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191023,1,7,13
A. Horford,6,2,True,Turnaround Jump Shot,PHI,BOS,65,-5,201143,0021900008,71,0021900008-071,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191023,1,6,54
K. Walker,26,3,False,Pullup Jump shot,PHI,BOS,71,252,202689,0021900008,72,0021900008-072,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Center(C),20191023,1,6,39
A. Horford,25,3,False,Jump Shot,PHI,BOS,-79,246,201143,0021900008,74,0021900008-074,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20191023,1,6,16
J. Tatum,1,2,False,Running Finger Roll Layup Shot,PHI,BOS,-14,1,1628369,0021900008,76,0021900008-076,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191023,1,6,7
M. Smart,25,3,False,Pullup Jump shot,PHI,BOS,-16,253,203935,0021900008,84,0021900008-084,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Center(C),20191023,1,5,51
T. Harris,24,3,False,Jump Shot,PHI,BOS,-89,232,202699,0021900008,98,0021900008-098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191023,1,5,3
J. Tatum,25,3,False,Pullup Jump shot,PHI,BOS,127,226,1628369,0021900008,100,0021900008-100,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Right Side Center(RC),20191023,1,4,47
