game_id,home,away,date,home_pts,away_pts,min,home_fgm,home_fga,home_fg_pct,home_fg3m,home_fg3a,home_fg3_pct,home_ftm,home_fta,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_stl,home_blk,home_tov,home_pf,home_plus_minus,away_fgm,away_fga,away_fg_pct,away_fg3m,away_fg3a,away_fg3_pct,away_ftm,away_fta,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_stl,away_blk,away_tov,away_pf,away_plus_minus,bubble,sample,season
21900110,UTA,PHI,2019-11-06,106,104,240,41,89,0.461,8,22,0.364,16,24,0.667,14,36,50,21,9,4,13,21,2.0,33,80,0.413,8,25,0.32,30,34,0.882,7,35,42,20,9,3,14,20,-2.0,False,True,2019-20
21900111,LAC,MIL,2019-11-06,124,129,238,41,98,0.418,13,31,0.419,29,36,0.806,14,40,54,21,4,3,19,28,-5.0,42,98,0.429,18,49,0.367,27,34,0.794,14,40,54,18,7,11,15,28,5.0,False,False,2019-20
21900112,CHA,BOS,2019-11-07,87,108,240,33,86,0.384,6,31,0.194,15,21,0.714,9,40,49,21,7,9,20,19,-21.0,40,93,0.43,10,33,0.303,18,23,0.783,11,41,52,29,13,5,12,19,21.0,False,False,2019-20
21900113,SAS,OKC,2019-11-07,121,112,241,51,94,0.543,9,20,0.45,10,11,0.909,12,35,47,32,5,3,13,21,9.0,42,80,0.525,10,21,0.476,18,24,0.75,4,27,31,26,7,2,13,14,-9.0,False,False,2019-20
21900114,PHX,MIA,2019-11-07,108,124,241,37,84,0.44,11,32,0.344,23,31,0.742,10,30,40,22,4,3,14,21,-16.0,45,82,0.549,15,28,0.536,19,24,0.792,5,36,41,22,9,5,13,28,16.0,False,False,2019-20
21900115,LAC,POR,2019-11-07,107,101,240,39,89,0.438,4,23,0.174,25,30,0.833,13,44,57,20,6,12,17,14,6.0,39,104,0.375,11,39,0.282,12,16,0.75,17,34,51,18,7,4,13,27,-6.0,False,False,2019-20
21900116,IND,DET,2019-11-08,112,106,240,43,83,0.518,4,15,0.267,22,25,0.88,10,34,44,23,6,8,12,16,6.0,39,86,0.453,13,33,0.394,15,18,0.833,10,30,40,27,6,4,15,26,-6.0,False,False,2019-20
21900117,ORL,MEM,2019-11-08,118,86,239,44,93,0.473,7,28,0.25,23,27,0.852,12,45,57,24,10,10,9,17,32.0,32,86,0.372,11,29,0.379,11,13,0.846,4,32,36,23,3,5,18,22,-32.0,False,False,2019-20
21900118,WAS,CLE,2019-11-08,100,113,239,45,96,0.469,7,31,0.226,3,6,0.5,17,30,47,26,5,5,18,24,-13.0,41,90,0.456,6,27,0.222,25,29,0.862,17,31,48,18,10,5,12,17,13.0,False,False,2019-20
21900119,ATL,SAC,2019-11-08,109,121,241,46,87,0.529,9,28,0.321,8,14,0.571,11,23,34,23,8,6,12,19,-12.0,42,76,0.553,18,31,0.581,19,22,0.864,9,27,36,27,7,7,14,19,12.0,False,False,2019-20
21900120,MIN,GSW,2019-11-08,125,119,265,48,111,0.432,9,36,0.25,20,29,0.69,20,39,59,20,10,10,18,23,6.0,43,103,0.417,10,35,0.286,23,24,0.958,13,36,49,18,12,9,20,26,-6.0,False,False,2019-20
21900121,NOP,TOR,2019-11-08,104,122,239,40,99,0.404,10,41,0.244,14,21,0.667,14,39,53,21,7,6,18,23,-18.0,41,93,0.441,19,43,0.442,21,24,0.875,10,43,53,27,9,3,17,24,18.0,False,False,2019-20
21900122,DAL,NYK,2019-11-08,102,106,241,37,90,0.411,14,44,0.318,14,17,0.824,7,40,47,18,4,6,13,21,-4.0,37,89,0.416,14,28,0.5,18,31,0.581,14,42,56,19,9,3,12,20,4.0,False,False,2019-20
21900123,DEN,PHI,2019-11-08,100,97,239,39,87,0.448,9,22,0.409,13,17,0.765,7,34,41,28,10,11,10,16,3.0,38,86,0.442,13,26,0.5,8,17,0.471,11,38,49,28,8,8,17,19,-3.0,False,False,2019-20
21900124,UTA,MIL,2019-11-08,103,100,241,34,84,0.405,15,36,0.417,20,29,0.69,11,45,56,15,3,1,20,27,3.0,34,95,0.358,10,36,0.278,22,30,0.733,16,38,54,14,8,4,12,26,-3.0,False,False,2019-20
21900125,POR,BKN,2019-11-08,115,119,241,40,97,0.412,11,30,0.367,24,25,0.96,13,35,48,11,3,9,10,24,-4.0,41,99,0.414,16,37,0.432,21,30,0.7,16,35,51,18,6,9,9,25,4.0,False,False,2019-20
21900126,LAL,MIA,2019-11-08,95,80,239,40,89,0.449,8,32,0.25,7,8,0.875,10,38,48,30,6,5,18,24,15.0,28,80,0.35,6,35,0.171,18,24,0.75,8,29,37,18,9,2,12,12,-15.0,False,False,2019-20
21900127,SAS,BOS,2019-11-09,115,135,238,39,99,0.394,14,30,0.467,23,30,0.767,21,36,57,24,1,8,15,22,-20.0,48,94,0.511,14,37,0.378,25,28,0.893,7,36,43,28,11,11,8,25,20.0,False,False,2019-20
21900128,CHA,NOP,2019-11-09,110,115,239,36,88,0.409,12,35,0.343,26,34,0.765,13,29,42,27,10,2,21,27,-5.0,40,75,0.533,14,33,0.424,21,30,0.7,9,36,45,25,13,6,26,28,5.0,False,False,2019-20
21900129,CHI,HOU,2019-11-09,94,117,239,37,98,0.378,4,32,0.125,16,18,0.889,11,35,46,21,14,5,15,22,-23.0,39,83,0.47,19,44,0.432,20,28,0.714,9,46,55,18,12,7,22,21,23.0,False,False,2019-20
21900130,MEM,DAL,2019-11-09,122,138,241,50,95,0.526,12,36,0.333,10,14,0.714,10,29,39,31,10,6,15,22,-16.0,52,97,0.536,18,42,0.429,16,20,0.8,12,35,47,27,8,5,14,14,16.0,False,False,2019-20
21900131,OKC,GSW,2019-11-09,114,108,240,43,79,0.544,14,30,0.467,14,17,0.824,7,35,42,30,7,5,18,17,6.0,42,85,0.494,7,22,0.318,17,17,1.0,6,28,34,22,9,6,15,18,-6.0,False,False,2019-20
21900132,MIN,DEN,2019-11-10,98,100,266,34,97,0.351,6,45,0.133,24,33,0.727,15,38,53,22,9,10,12,23,-2.0,39,101,0.386,11,28,0.393,11,17,0.647,14,43,57,26,6,4,20,30,2.0,False,False,2019-20
21900133,ORL,IND,2019-11-10,102,109,241,41,89,0.461,15,36,0.417,5,6,0.833,7,30,37,27,5,11,10,10,-7.0,48,91,0.527,9,20,0.45,4,5,0.8,10,33,43,31,6,3,9,13,7.0,False,True,2019-20
21900134,PHI,CHA,2019-11-10,114,106,240,46,84,0.548,10,28,0.357,12,16,0.75,10,39,49,29,9,5,20,16,8.0,38,84,0.452,14,33,0.424,16,22,0.727,6,25,31,22,9,1,13,19,-8.0,False,False,2019-20
21900135,OKC,MIL,2019-11-10,119,121,241,45,91,0.495,17,42,0.405,12,17,0.706,5,30,35,31,11,4,15,20,-2.0,47,83,0.566,11,28,0.393,16,18,0.889,5,43,48,27,9,4,22,21,2.0,False,False,2019-20
21900136,NYK,CLE,2019-11-10,87,108,239,31,86,0.36,9,31,0.29,16,25,0.64,17,35,52,19,11,8,21,26,-21.0,36,82,0.439,8,28,0.286,28,31,0.903,9,36,45,20,11,2,14,19,21.0,False,False,2019-20
21900137,PHX,BKN,2019-11-10,138,112,241,52,99,0.525,19,42,0.452,15,19,0.789,5,37,42,37,8,7,7,17,26.0,44,91,0.484,8,34,0.235,16,17,0.941,5,38,43,27,4,2,17,24,-26.0,False,False,2019-20
21900138,POR,ATL,2019-11-10,124,113,265,45,104,0.433,12,36,0.333,22,28,0.786,16,45,61,19,10,9,17,22,11.0,42,104,0.404,11,41,0.268,18,25,0.72,11,37,48,21,11,8,16,26,-11.0,False,False,2019-20
21900139,LAL,TOR,2019-11-10,104,113,240,41,94,0.436,10,30,0.333,12,19,0.632,13,38,51,31,6,7,12,20,-9.0,43,89,0.483,12,36,0.333,15,22,0.682,7,36,43,26,6,8,13,17,9.0,False,False,2019-20
21900140,DET,MIN,2019-11-11,114,120,241,39,87,0.448,16,32,0.5,20,25,0.8,12,27,39,25,9,5,17,22,-6.0,45,89,0.506,15,34,0.441,15,19,0.789,11,34,45,25,7,6,16,23,6.0,False,False,2019-20
21900141,BOS,DAL,2019-11-11,116,106,240,41,86,0.477,15,35,0.429,19,25,0.76,10,36,46,25,4,5,9,27,10.0,37,89,0.416,11,42,0.262,21,28,0.75,13,33,46,22,2,5,6,26,-10.0,False,False,2019-20
21900142,NOP,HOU,2019-11-11,116,122,240,41,95,0.432,14,45,0.311,20,27,0.741,12,34,46,26,8,3,16,23,-6.0,44,85,0.518,12,41,0.293,22,32,0.688,7,40,47,16,9,6,17,22,6.0,False,False,2019-20
21900143,SAS,MEM,2019-11-11,109,113,240,42,90,0.467,12,30,0.4,13,17,0.765,7,35,42,29,4,4,13,17,-4.0,44,87,0.506,11,28,0.393,14,20,0.7,9,38,47,32,7,5,11,20,4.0,False,False,2019-20
21900144,GSW,UTA,2019-11-11,108,122,242,45,94,0.479,10,31,0.323,8,14,0.571,8,36,44,23,8,2,10,24,-14.0,40,81,0.494,16,35,0.457,26,32,0.813,5,38,43,30,3,3,12,16,14.0,False,False,2019-20
21900145,LAC,TOR,2019-11-11,98,88,240,34,92,0.37,8,36,0.222,22,30,0.733,20,46,66,25,9,7,19,21,10.0,34,85,0.4,11,30,0.367,9,15,0.6,5,33,38,25,9,8,15,24,-10.0,False,False,2019-20
21900146,IND,OKC,2019-11-12,111,85,239,46,94,0.489,7,23,0.304,12,13,0.923,11,39,50,21,6,4,14,20,26.0,29,82,0.354,6,25,0.24,21,24,0.875,9,31,40,19,9,4,15,16,-26.0,False,False,2019-20
21900147,PHI,CLE,2019-11-12,98,97,240,40,89,0.449,8,38,0.211,10,13,0.769,11,35,46,24,8,8,14,20,1.0,38,86,0.442,5,21,0.238,16,20,0.8,9,36,45,13,10,0,13,13,-1.0,False,False,2019-20
21900148,MIA,DET,2019-11-12,117,108,240,41,77,0.532,14,32,0.438,21,27,0.778,8,34,42,34,6,1,19,30,9.0,34,78,0.436,15,41,0.366,25,37,0.676,8,24,32,27,9,9,16,28,-9.0,False,False,2019-20
21900149,CHI,NYK,2019-11-12,120,102,241,41,81,0.506,14,33,0.424,24,31,0.774,9,37,46,22,9,2,19,25,18.0,36,88,0.409,10,32,0.313,20,31,0.645,13,25,38,27,12,1,18,28,-18.0,False,False,2019-20
21900150,DEN,ATL,2019-11-12,121,125,240,46,104,0.442,11,41,0.268,18,22,0.818,15,25,40,31,7,5,3,24,-4.0,44,83,0.53,15,34,0.441,22,34,0.647,10,35,45,30,1,5,14,21,4.0,False,False,2019-20
21900151,PHX,LAL,2019-11-12,115,123,240,43,91,0.473,16,38,0.421,13,17,0.765,6,33,39,32,3,4,11,22,-8.0,51,95,0.537,10,25,0.4,11,21,0.524,8,36,44,39,4,4,9,21,8.0,False,False,2019-20
21900152,UTA,BKN,2019-11-12,119,114,241,43,92,0.467,6,26,0.231,27,35,0.771,11,35,46,16,7,4,11,18,5.0,41,90,0.456,11,37,0.297,21,25,0.84,10,33,43,19,5,8,16,29,-5.0,False,False,2019-20
21900153,SAC,POR,2019-11-12,107,99,241,38,86,0.442,11,32,0.344,20,26,0.769,11,35,46,24,9,5,14,25,8.0,34,77,0.442,8,30,0.267,23,30,0.767,7,33,40,15,4,5,17,19,-8.0,False,False,2019-20
21900154,CHA,MEM,2019-11-13,117,119,240,43,87,0.494,16,36,0.444,15,19,0.789,7,27,34,27,8,5,15,12,-2.0,48,89,0.539,17,35,0.486,6,9,0.667,11,34,45,32,9,5,23,21,2.0,False,False,2019-20
21900155,ORL,PHI,2019-11-13,112,97,241,38,86,0.442,10,32,0.313,26,34,0.765,9,39,48,27,6,2,13,22,15.0,40,91,0.44,8,30,0.267,9,13,0.692,8,39,47,25,5,5,15,27,-15.0,False,False,2019-20
21900156,BOS,WAS,2019-11-13,140,133,240,49,96,0.51,16,36,0.444,26,29,0.897,10,34,44,32,5,5,11,26,7.0,50,96,0.521,11,29,0.379,22,27,0.815,9,27,36,28,5,4,8,23,-7.0,False,False,2019-20
21900157,HOU,LAC,2019-11-13,102,93,241,33,86,0.384,14,42,0.333,22,27,0.815,9,44,53,12,7,6,10,17,9.0,38,98,0.388,10,33,0.303,7,14,0.5,11,42,53,17,3,3,13,21,-9.0,False,False,2019-20
21900158,MIN,SAS,2019-11-13,129,114,240,45,91,0.495,11,34,0.324,28,34,0.824,13,37,50,25,11,4,10,25,15.0,44,90,0.489,3,17,0.176,23,29,0.793,10,34,44,24,4,4,11,23,-15.0,False,False,2019-20
21900159,LAL,GSW,2019-11-13,120,94,240,48,89,0.539,9,20,0.45,15,18,0.833,13,38,51,31,8,6,19,18,26.0,36,89,0.404,9,35,0.257,13,17,0.765,10,23,33,29,8,7,17,14,-26.0,False,False,2019-20
21900160,POR,TOR,2019-11-13,106,114,239,38,96,0.396,17,48,0.354,13,16,0.813,11,32,43,24,3,7,12,16,-8.0,42,92,0.457,14,32,0.438,16,17,0.941,14,36,50,20,4,9,12,20,8.0,False,False,2019-20
21900161,CLE,MIA,2019-11-14,97,108,239,36,85,0.424,8,32,0.25,17,21,0.81,11,30,41,18,14,2,18,16,-11.0,43,79,0.544,12,30,0.4,10,11,0.909,4,37,41,31,10,7,18,21,11.0,False,False,2019-20
21900162,NYK,DAL,2019-11-14,106,103,239,42,94,0.447,13,30,0.433,9,11,0.818,15,38,53,20,6,2,15,27,3.0,36,84,0.429,8,36,0.222,23,31,0.742,12,32,44,21,8,7,11,16,-3.0,False,False,2019-20
21900163,MIL,CHI,2019-11-14,124,115,241,42,88,0.477,6,33,0.182,34,47,0.723,17,41,58,24,9,4,22,22,9.0,38,93,0.409,18,43,0.419,21,25,0.84,10,35,45,25,14,1,20,29,-9.0,False,False,2019-20
21900164,NOP,LAC,2019-11-14,132,127,239,47,98,0.48,18,34,0.529,20,29,0.69,18,33,51,26,11,5,14,25,5.0,46,84,0.548,11,24,0.458,24,31,0.774,6,31,37,28,6,6,16,22,-5.0,False,False,2019-20
21900165,PHX,ATL,2019-11-14,128,112,241,41,85,0.482,15,39,0.385,31,38,0.816,7,32,39,32,6,2,20,24,16.0,40,91,0.44,8,31,0.258,24,30,0.8,15,34,49,25,15,5,22,31,-16.0,False,False,2019-20
21900166,DEN,BKN,2019-11-14,101,93,240,43,101,0.426,10,33,0.303,5,10,0.5,14,48,62,26,4,3,7,14,8.0,36,95,0.379,8,38,0.211,13,16,0.813,7,44,51,19,3,2,7,14,-8.0,False,False,2019-20
21900167,CHA,DET,2019-11-15,109,106,239,43,96,0.448,13,35,0.371,10,16,0.625,14,27,41,22,10,3,10,17,3.0,40,81,0.494,15,35,0.429,11,11,1.0,7,35,42,25,3,3,19,19,-3.0,False,False,2019-20
21900168,ORL,SAS,2019-11-15,111,109,241,36,87,0.414,12,29,0.414,27,34,0.794,14,34,48,22,6,5,10,13,2.0,45,89,0.506,13,26,0.5,6,10,0.6,8,33,41,23,8,8,11,25,-2.0,False,False,2019-20
21900169,HOU,IND,2019-11-15,111,102,240,36,89,0.404,14,46,0.304,25,29,0.862,10,34,44,12,11,3,8,23,9.0,37,82,0.451,8,33,0.242,20,26,0.769,8,34,42,24,2,2,16,25,-9.0,False,False,2019-20
21900170,MEM,UTA,2019-11-15,107,106,240,43,96,0.448,10,35,0.286,11,13,0.846,9,37,46,25,6,5,11,23,1.0,35,87,0.402,9,34,0.265,27,32,0.844,9,36,45,17,5,6,14,16,-1.0,False,False,2019-20
21900171,MIN,WAS,2019-11-15,116,137,241,42,89,0.472,11,37,0.297,21,29,0.724,9,34,43,26,6,5,20,20,-21.0,54,100,0.54,10,28,0.357,19,25,0.76,13,38,51,38,10,5,13,22,21.0,False,False,2019-20
21900172,OKC,PHI,2019-11-15,127,119,266,41,76,0.539,10,24,0.417,35,41,0.854,6,30,36,22,7,3,13,23,8.0,45,90,0.5,14,32,0.438,15,22,0.682,13,30,43,24,6,0,14,32,-8.0,False,False,2019-20
21900173,GSW,BOS,2019-11-15,100,105,241,34,82,0.415,5,28,0.179,27,34,0.794,12,43,55,17,8,4,19,19,-5.0,37,91,0.407,13,33,0.394,18,23,0.783,11,36,47,24,13,5,14,24,5.0,False,False,2019-20
21900174,LAL,SAC,2019-11-15,99,97,240,34,81,0.42,11,37,0.297,20,22,0.909,10,31,41,22,11,6,13,18,2.0,36,82,0.439,16,39,0.41,9,9,1.0,10,33,43,24,7,0,17,22,-2.0,False,False,2019-20
21900175,CHI,BKN,2019-11-16,111,117,240,32,91,0.352,9,39,0.231,38,41,0.927,17,39,56,15,8,2,19,30,-6.0,40,88,0.455,10,43,0.233,27,31,0.871,5,35,40,30,10,9,15,30,6.0,False,False,2019-20
21900176,IND,MIL,2019-11-16,83,102,240,32,100,0.32,12,34,0.353,7,9,0.778,14,40,54,19,8,7,13,10,-19.0,43,96,0.448,11,39,0.282,5,7,0.714,8,47,55,23,6,8,14,13,19.0,False,False,2019-20
21900177,NYK,CHA,2019-11-16,102,103,240,39,86,0.453,6,20,0.3,18,23,0.783,13,35,48,22,5,1,11,21,-1.0,36,87,0.414,17,48,0.354,14,19,0.737,12,30,42,22,5,3,10,18,1.0,False,False,2019-20
21900178,MIA,NOP,2019-11-16,109,94,239,44,81,0.543,9,24,0.375,12,13,0.923,9,36,45,25,13,3,20,6,15.0,37,82,0.451,16,35,0.457,4,6,0.667,7,24,31,23,10,2,18,16,-15.0,False,False,2019-20
21900179,MIN,HOU,2019-11-16,105,125,240,38,84,0.452,12,38,0.316,17,23,0.739,13,33,46,23,7,5,18,20,-20.0,43,94,0.457,19,49,0.388,20,22,0.909,14,28,42,15,7,3,12,18,20.0,False,False,2019-20
21900180,DAL,TOR,2019-11-16,110,102,240,37,88,0.42,9,39,0.231,27,33,0.818,12,43,55,24,7,4,12,15,8.0,37,89,0.416,17,41,0.415,11,15,0.733,7,35,42,21,7,2,14,20,-8.0,False,False,2019-20
21900181,SAS,POR,2019-11-16,116,121,240,41,88,0.466,5,18,0.278,29,34,0.853,7,36,43,25,8,7,10,17,-5.0,42,93,0.452,13,39,0.333,24,26,0.923,9,39,48,21,2,4,12,20,5.0,False,False,2019-20
21900182,LAC,ATL,2019-11-16,150,101,242,50,93,0.538,17,33,0.515,33,35,0.943,12,41,53,30,10,12,19,28,49.0,34,90,0.378,6,24,0.25,27,37,0.73,14,24,38,19,11,10,19,27,-49.0,False,False,2019-20
21900183,CLE,PHI,2019-11-17,95,114,240,34,90,0.378,6,25,0.24,21,24,0.875,11,31,42,14,9,5,14,21,-19.0,46,84,0.548,9,23,0.391,13,17,0.765,4,40,44,33,6,11,13,22,19.0,False,False,2019-20
21900184,SAC,BOS,2019-11-17,100,99,240,38,89,0.427,14,35,0.4,10,12,0.833,10,35,45,22,8,7,12,24,1.0,34,82,0.415,10,30,0.333,21,24,0.875,10,36,46,26,7,3,14,14,-1.0,False,False,2019-20
21900185,ORL,WAS,2019-11-17,125,121,241,43,87,0.494,15,38,0.395,24,26,0.923,11,41,52,25,5,3,14,15,4.0,46,97,0.474,19,41,0.463,10,12,0.833,9,29,38,31,7,2,9,21,-4.0,False,True,2019-20
21900186,MEM,DEN,2019-11-17,114,131,239,39,84,0.464,16,36,0.444,20,24,0.833,9,36,45,29,4,3,16,17,-17.0,49,89,0.551,18,32,0.563,15,23,0.652,6,33,39,36,10,10,12,24,17.0,False,False,2019-20
21900187,NOP,GSW,2019-11-17,108,100,240,37,89,0.416,18,46,0.391,16,20,0.8,11,37,48,24,3,5,13,21,8.0,37,91,0.407,7,25,0.28,19,23,0.826,9,34,43,23,7,3,10,19,-8.0,False,False,2019-20
21900188,LAL,ATL,2019-11-17,122,101,240,47,89,0.528,15,35,0.429,13,16,0.813,10,32,42,26,10,14,16,19,21.0,37,86,0.43,8,28,0.286,19,25,0.76,9,28,37,16,11,2,18,19,-21.0,False,False,2019-20
21900189,NYK,CLE,2019-11-18,123,105,241,44,98,0.449,8,23,0.348,27,35,0.771,19,28,47,17,8,10,7,24,18.0,36,76,0.474,17,36,0.472,16,30,0.533,10,31,41,18,2,1,19,26,-18.0,False,True,2019-20
21900190,BKN,IND,2019-11-18,86,115,242,30,84,0.357,11,34,0.324,15,24,0.625,4,36,40,18,2,7,9,19,-29.0,44,101,0.436,14,33,0.424,13,17,0.765,15,48,63,26,5,8,10,22,29.0,False,False,2019-20
21900191,TOR,CHA,2019-11-18,132,96,239,50,97,0.515,20,43,0.465,12,15,0.8,16,37,53,40,13,2,10,25,36.0,33,78,0.423,15,45,0.333,15,24,0.625,9,28,37,26,3,8,19,19,-36.0,False,False,2019-20
21900192,CHI,MIL,2019-11-18,101,115,241,39,97,0.402,12,34,0.353,11,14,0.786,13,37,50,25,6,6,14,25,-14.0,38,82,0.463,15,41,0.366,24,35,0.686,8,40,48,24,12,9,15,16,14.0,False,False,2019-20
21900193,HOU,POR,2019-11-18,132,108,238,47,100,0.47,17,45,0.378,21,26,0.808,17,41,58,24,9,10,16,21,24.0,40,96,0.417,11,36,0.306,17,23,0.739,12,32,44,28,7,5,17,21,-24.0,False,False,2019-20
21900194,DAL,SAS,2019-11-18,117,110,240,42,84,0.5,17,41,0.415,16,23,0.696,9,32,41,28,4,3,13,19,7.0,44,96,0.458,8,24,0.333,14,16,0.875,17,31,48,18,6,2,9,18,-7.0,False,False,2019-20
21900195,PHX,BOS,2019-11-18,85,99,239,33,82,0.402,10,36,0.278,9,12,0.75,8,37,45,22,7,6,19,17,-14.0,37,89,0.416,12,41,0.293,13,17,0.765,11,41,52,22,12,5,17,21,14.0,False,False,2019-20
21900196,UTA,MIN,2019-11-18,102,112,240,35,96,0.365,12,31,0.387,20,26,0.769,12,41,53,20,5,5,14,23,-10.0,41,89,0.461,14,38,0.368,16,19,0.842,5,46,51,22,6,10,15,25,10.0,False,False,2019-20
21900197,LAC,OKC,2019-11-18,90,88,239,35,87,0.402,10,36,0.278,10,14,0.714,13,36,49,23,7,5,17,25,2.0,28,75,0.373,7,27,0.259,25,28,0.893,9,36,45,17,12,4,17,19,-2.0,False,False,2019-20
21900198,MEM,GSW,2019-11-19,95,114,238,36,88,0.409,9,25,0.36,14,19,0.737,7,30,37,26,6,4,12,23,-19.0,43,90,0.478,9,29,0.31,19,22,0.864,11,40,51,33,5,10,14,24,19.0,False,False,2019-20
21900199,NOP,POR,2019-11-19,115,104,240,41,93,0.441,13,36,0.361,20,24,0.833,16,37,53,24,10,5,13,15,11.0,40,92,0.435,16,29,0.552,8,13,0.615,11,37,48,20,5,4,17,23,-11.0,False,False,2019-20
21900200,SAC,PHX,2019-11-19,120,116,239,42,79,0.532,13,31,0.419,23,25,0.92,8,35,43,28,7,7,18,26,4.0,38,89,0.427,12,36,0.333,28,34,0.824,14,25,39,24,11,4,10,20,-4.0,False,False,2019-20
21900201,LAL,OKC,2019-11-19,112,107,240,43,89,0.483,14,31,0.452,12,19,0.632,14,32,46,29,9,8,16,20,5.0,38,80,0.475,9,28,0.321,22,25,0.88,8,31,39,22,10,2,15,22,-5.0,False,False,2019-20
21900202,PHI,NYK,2019-11-20,109,104,240,39,89,0.438,13,32,0.406,18,26,0.692,10,34,44,30,5,5,10,14,5.0,40,84,0.476,13,25,0.52,11,15,0.733,7,35,42,17,8,6,14,25,-5.0,False,False,2019-20
21900203,WAS,SAS,2019-11-20,138,132,239,54,92,0.587,18,30,0.6,12,15,0.8,6,32,38,37,4,3,17,20,6.0,49,93,0.527,12,32,0.375,22,29,0.759,12,29,41,32,8,8,12,13,-6.0,False,False,2019-20
21900204,ATL,MIL,2019-11-20,127,135,241,44,96,0.458,14,31,0.452,25,31,0.806,9,34,43,27,8,2,13,26,-8.0,46,87,0.529,17,43,0.395,26,34,0.765,8,38,46,25,6,8,19,25,8.0,False,False,2019-20
21900205,BKN,CHA,2019-11-20,101,91,241,36,90,0.4,10,39,0.256,19,23,0.826,13,40,53,19,11,1,15,21,10.0,30,81,0.37,11,33,0.333,20,26,0.769,8,33,41,17,8,3,16,23,-10.0,False,False,2019-20
21900206,MIA,CLE,2019-11-20,124,100,238,41,78,0.526,19,37,0.514,23,31,0.742,12,32,44,25,8,5,23,20,24.0,37,87,0.425,12,38,0.316,14,16,0.875,10,24,34,19,13,2,19,23,-24.0,False,False,2019-20
21900207,TOR,ORL,2019-11-20,113,97,239,45,87,0.517,9,27,0.333,14,19,0.737,10,37,47,26,5,5,11,21,16.0,35,91,0.385,9,32,0.281,18,28,0.643,16,27,43,26,9,8,11,16,-16.0,False,False,2019-20
21900208,DAL,GSW,2019-11-20,142,94,242,51,90,0.567,22,38,0.579,18,23,0.783,8,42,50,33,7,7,11,21,48.0,35,90,0.389,8,27,0.296,16,25,0.64,9,25,34,18,7,5,9,16,-48.0,False,False,2019-20
21900209,CHI,DET,2019-11-20,109,89,240,39,91,0.429,14,27,0.519,17,26,0.654,12,43,55,25,9,7,14,24,20.0,28,83,0.337,8,33,0.242,25,32,0.781,12,34,46,23,6,8,16,20,-20.0,False,False,2019-20
21900210,MIN,UTA,2019-11-20,95,103,240,35,89,0.393,14,45,0.311,11,21,0.524,12,39,51,13,5,9,13,20,-8.0,35,86,0.407,14,33,0.424,19,27,0.704,13,38,51,22,7,6,11,21,8.0,False,True,2019-20
21900211,DEN,HOU,2019-11-20,105,95,240,44,94,0.468,9,27,0.333,8,15,0.533,15,33,48,29,13,4,14,21,10.0,32,76,0.421,12,38,0.316,19,25,0.76,9,34,43,19,9,2,20,22,-10.0,False,False,2019-20
21900212,LAC,BOS,2019-11-20,107,104,266,39,93,0.419,17,45,0.378,12,16,0.75,14,39,53,26,12,9,23,18,3.0,41,104,0.394,12,45,0.267,10,14,0.714,18,35,53,26,11,2,17,22,-3.0,False,False,2019-20
21900213,MIL,POR,2019-11-21,137,129,240,50,106,0.472,16,43,0.372,21,26,0.808,18,40,58,32,7,3,12,20,8.0,50,103,0.485,17,39,0.436,12,14,0.857,9,32,41,32,6,11,8,27,-8.0,False,False,2019-20
21900214,PHX,NOP,2019-11-21,121,124,239,40,86,0.465,13,31,0.419,28,32,0.875,9,29,38,28,10,3,14,19,-3.0,47,88,0.534,16,35,0.457,14,22,0.636,8,36,44,28,8,6,17,25,3.0,False,False,2019-20
21900215,DET,ATL,2019-11-22,128,103,241,49,82,0.598,17,34,0.5,13,20,0.65,12,30,42,30,13,10,18,17,25.0,38,88,0.432,10,37,0.27,17,17,1.0,10,24,34,26,12,2,19,18,-25.0,False,False,2019-20
21900216,WAS,CHA,2019-11-22,125,118,239,48,91,0.527,14,34,0.412,15,20,0.75,6,35,41,34,10,3,11,13,7.0,48,93,0.516,14,34,0.412,8,8,1.0,7,37,44,24,9,5,16,18,-7.0,False,False,2019-20
21900217,BKN,SAC,2019-11-22,116,97,239,41,81,0.506,12,34,0.353,22,31,0.71,13,35,48,22,9,3,18,18,19.0,39,86,0.453,4,26,0.154,15,19,0.789,7,26,33,26,8,2,16,25,-19.0,False,False,2019-20
21900218,PHI,SAS,2019-11-22,115,104,240,46,89,0.517,10,26,0.385,13,19,0.684,13,38,51,32,8,4,15,21,11.0,43,85,0.506,6,18,0.333,12,16,0.75,3,29,32,21,6,3,11,15,-11.0,False,False,2019-20
21900219,CHI,MIA,2019-11-22,108,116,239,41,90,0.456,10,30,0.333,16,20,0.8,14,27,41,23,11,3,13,24,-8.0,39,79,0.494,14,38,0.368,24,28,0.857,9,35,44,33,10,3,19,17,8.0,False,False,2019-20
21900220,OKC,LAL,2019-11-22,127,130,240,49,93,0.527,11,31,0.355,18,20,0.9,6,31,37,28,8,3,11,23,-3.0,45,88,0.511,17,31,0.548,23,29,0.793,11,34,45,32,7,6,15,20,3.0,False,False,2019-20
