id,full_name,first_name,last_name,is_active
1630215,Jared Butler,Jared,Butler,True
202710,Jimmy Butler,Jimmy,Butler,True
348,Mitchell Butler,Mitchell,Butler,False
2446,Rasual Butler,Rasual,Butler,False
202779,Dwight Buycks,Dwight,Buycks,False
201182,Derrick Byars,Derrick,Byars,False
101115,Andrew Bynum,Andrew,Bynum,False
101198,Will Bynum,Will,Bynum,False
76321,Marty Byrnes,Marty,Byrnes,False
76322,Tommy Byrnes,Tommy,Byrnes,False
76323,Mike Bytzura,Mike,Bytzura,False
2560,Zarko Cabarkapa,Zarko,Cabarkapa,False
76324,Barney Cable,Barney,Cable,False
203998,Bruno Caboclo,Bruno,Caboclo,False
1629719,Devontae Cacok,Devontae,Cacok,True
679,Jason Caffey,Jason,Caffey,False
262,Michael Cage,Michael,Cage,False
76326,Gerry Calabrese,Gerry,Calabrese,False
201979,Nick Calathes,Nick,Calathes,False
101181,Jose Calderon,Jose,Calderon,False
154,Adrian Caldwell,Adrian,Caldwell,False
76328,Jim Caldwell,Jim,Caldwell,False
76329,Joe Caldwell,Joe,Caldwell,False
203484,Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,True
76331,Bill Calhoun,Bill,Calhoun,False
76330,Corky Calhoun,Corky,Calhoun,False
76332,Demetrius Calip,Demetrius,Calip,False
76333,Tom Callahan,Tom,Callahan,False
76334,Rick Calloway,Rick,Calloway,False
76335,Ernie Calverley,Ernie,Calverley,False
76336,Mack Calvin,Mack,Calvin,False
76337,Dexter Cambridge,Dexter,Cambridge,False
948,Marcus Camby,Marcus,Camby,False
1630267,Facundo Campazzo,Facundo,Campazzo,True
922,Elden Campbell,Elden,Campbell,False
76338,Tony Campbell,Tony,Campbell,False
203477,Isaiah Canaan,Isaiah,Canaan,False
1628427,Vlatko Cancar,Vlatko,Cancar,True
1629962,Devin Cannady,Devin,Cannady,False
76339,Larry Cannon,Larry,Cannon,False
203991,Clint Capela,Clint,Capela,True
202382,Derrick Caracter,Derrick,Caracter,False
2073,Brian Cardinal,Brian,Cardinal,False
1630176,Vernon Carey Jr.,Vernon,Carey Jr.,True
76340,Howie Carl,Howie,Carl,False
76341,Chet Carlisle,Chet,Carlisle,False
2367,Geno Carlisle,Geno,Carlisle,False
76342,Rick Carlisle,Rick,Carlisle,False
76343,Al Carlson,Al,Carlson,False
76344,Don Carlson,Don,Carlson,False
76345,Bob Carney,Bob,Carney,False
200760,Rodney Carney,Rodney,Carney,False
76346,Bob Carpenter,Bob,Carpenter,False
156,Antoine Carr,Antoine,Carr,False
76348,Austin Carr,Austin,Carr,False
713,Chris Carr,Chris,Carr,False
1757,Cory Carr,Cory,Carr,False
76350,Kenny Carr,Kenny,Carr,False
76351,M.L. Carr,M.L.,Carr,False
76352,Bob Carrington,Bob,Carrington,False
201960,DeMarre Carroll,DeMarre,Carroll,False
76353,Joe Barry Carroll,Joe Barry,Carroll,False
2679,Matt Carroll,Matt,Carroll,False
1131,Jimmy Carruth,Jimmy,Carruth,False
1853,Anthony Carter,Anthony,Carter,False
76355,Butch Carter,Butch,Carter,False
76356,Fred Carter,Fred,Carter,False
76357,George Carter,George,Carter,False
76358,Howard Carter,Howard,Carter,False
76359,Jake Carter,Jake,Carter,False
1628975,Jevon Carter,Jevon,Carter,True
2466,Maurice Carter,Maurice,Carter,False
76360,Reggie Carter,Reggie,Carter,False
76361,Ron Carter,Ron,Carter,False
1713,Vince Carter,Vince,Carter,False
1628976,Wendell Carter Jr.,Wendell,Carter Jr.,True
203487,Michael Carter-Williams,Michael,Carter-Williams,True
1630618,D.J. Carton,D.J.,Carton,True
76362,Bill Cartwright,Bill,Cartwright,False
76363,Jay Carty,Jay,Carty,False
1627936,Alex Caruso,Alex,Caruso,True
76364,Cornelius Cash,Cornelius,Cash,False
208,Sam Cassell,Sam,Cassell,False
201956,Omri Casspi,Omri,Casspi,False
76365,Harvey Catchings,Harvey,Catchings,False
767,Terry Catledge,Terry,Catledge,False
76367,Sid Catlett,Sid,Catlett,False
1509,Kelvin Cato,Kelvin,Cato,False
76368,Bobby Cattage,Bobby,Cattage,False
1626161,Willie Cauley-Stein,Willie,Cauley-Stein,True
1628505,Troy Caupain,Troy,Caupain,False
190,Duane Causwell,Duane,Causwell,False
1628463,Tyler Cavanaugh,Tyler,Cavanaugh,False
76370,Ron Cavenall,Ron,Cavenall,False
76,Cedric Ceballos,Cedric,Ceballos,False
1911,John Celestand,John,Celestand,False
76373,Al Cervi,Al,Cervi,False
2763,Lionel Chalmers,Lionel,Chalmers,False
201596,Mario Chalmers,Mario,Chalmers,False
76374,Bill Chamberlain,Bill,Chamberlain,False
76375,Wilt Chamberlain,Wilt,Chamberlain,False
76376,Jerry Chambers,Jerry,Chambers,False
1472,Tom Chambers,Tom,Chambers,False
1630551,Justin Champagnie,Justin,Champagnie,True
76378,Mike Champion,Mike,Champion,False
2199,Tyson Chandler,Tyson,Chandler,False
201163,Wilson Chandler,Wilson,Chandler,False
76379,Don Chaney,Don,Chaney,False
76380,John Chaney,John,Chaney,False
364,Rex Chapman,Rex,Chapman,False
76382,Len Chappell,Len,Chappell,False
76383,Ken Charles,Ken,Charles,False
76384,Lorenzo Charles,Lorenzo,Charles,False
1629147,Joe Chealey,Joe,Chealey,False
384,Calbert Cheaney,Calbert,Cheaney,False
1629597,Zylan Cheatham,Zylan,Cheatham,True
76385,Maurice Cheeks,Maurice,Cheeks,False
76386,Phil Chenier,Phil,Chenier,False
203805,Will Cherry,Will,Cherry,False
76387,Derrick Chievous,Derrick,Chievous,False
432,Pete Chilcutt,Pete,Chilcutt,False
2735,Josh Childress,Josh,Childress,False
719,Randolph Childress,Randolph,Childress,False
164,Chris Childs,Chris,Childs,False
1629185,Chris Chiozza,Chris,Chiozza,True
76391,Leroy Chollet,Leroy,Chollet,False
76392,Jim Chones,Jim,Chones,False
1627737,Marquese Chriss,Marquese,Chriss,True
76393,Fred Christ,Fred,Christ,False
76394,Cal Christensen,Cal,Christensen,False
76395,Bob Christian,Bob,Christian,False
57,Doug Christie,Doug,Christie,False
202091,Dionte Christmas,Dionte,Christmas,False
1626176,Rakeem Christmas,Rakeem,Christmas,False
203902,Semaj Christon,Semaj,Christon,False
1630528,Josh Christopher,Josh,Christopher,True
203565,Patrick Christopher,Patrick,Christopher,False
928,Robert Churchwell,Robert,Churchwell,False
76397,Archie Clark,Archie,Clark,False
76398,Carlos Clark,Carlos,Clark,False
201947,Earl Clark,Earl,Clark,False
1629109,Gary Clark,Gary,Clark,False
203546,Ian Clark,Ian,Clark,False
1721,Keon Clark,Keon,Clark,False
1629634,Brandon Clarke,Brandon,Clarke,True
1626262,Coty Clarke,Coty,Clarke,False
203903,Jordan Clarkson,Jordan,Clarkson,True
1628492,Gian Clavell,Gian,Clavell,False
201964,Victor Claver,Victor,Claver,False
1127,Charles Claxton,Charles,Claxton,False
1629651,Nicolas Claxton,Nicolas,Claxton,True
2049,Speedy Claxton,Speedy,Claxton,False
76402,Jim Cleamons,Jim,Cleamons,False
2043,Mateen Cleaves,Mateen,Cleaves,False
76403,John Clemens,John,Clemens,False
1629598,Chris Clemons,Chris,Clemons,False
1628499,Antonius Cleveland,Antonius,Cleveland,False
76404,Nat Clifton,Nat,Clifton,False
76406,Bill Closs,Bill,Closs,False
1569,Keith Closs,Keith,Closs,False
76407,Paul Cloyd,Paul,Cloyd,False
76408,Marion Cluggish,Marion,Cluggish,False
76409,Ben Clyde,Ben,Clyde,False
1629599,Amir Coffey,Amir,Coffey,True
76410,Richard Coffey,Richard,Coffey,False
76411,Fred Cofield,Fred,Cofield,False
715,John Coker,John,Coker,False
202708,Norris Cole,Norris,Cole,False
76412,Ben Coleman,Ben,Coleman,False
934,Derrick Coleman,Derrick,Coleman,False
76413,E.C. Coleman,E.C.,Coleman,False
76414,Jack Coleman,Jack,Coleman,False
76415,Norris Coleman,Norris,Coleman,False
1630645,Matt Coleman III,Matt,Coleman III,True
902,Bimbo Coles,Bimbo,Coles,False
2044,Jason Collier,Jason,Collier,False
76416,Art Collins,Art,Collins,False
76418,Don Collins,Don,Collins,False
76421,Doug Collins,Doug,Collins,False
1530,James Collins,James,Collins,False
2260,Jarron Collins,Jarron,Collins,False
2215,Jason Collins,Jason,Collins,False
76419,Jimmy Collins,Jimmy,Collins,False
1628381,John Collins,John,Collins,True
200776,Mardy Collins,Mardy,Collins,False
202395,Sherron Collins,Sherron,Collins,False
1628380,Zach Collins,Zach,Collins,True
1627858,Kyle Collinsworth,Kyle,Collinsworth,False
201954,Darren Collison,Darren,Collison,False
2555,Nick Collison,Nick,Collison,False
76422,Joe Colone,Joe,Colone,False
1629045,Bonzie Colson,Bonzie,Colson,False
2173,Sean Colson,Sean,Colson,False
306,Steve Colter,Steve,Colter,False
76425,Leroy Combs,Leroy,Combs,False
76426,Dallas Comegys,Dallas,Comegys,False
76427,Larry Comley,Larry,Comley,False
76428,Gene Conley,Gene,Conley,False
201144,Mike Conley,Mike,Conley,True
76429,Ed Conlin,Ed,Conlin,False
55,Marty Conlon,Marty,Conlon,False
1626192,Pat Connaughton,Pat,Connaughton,True
76431,Lester Conner,Lester,Conner,False
76432,Chuck Connors,Chuck,Connors,False
101215,Will Conroy,Will,Conroy,False
76433,Anthony Cook,Anthony,Cook,False
76434,Bert Cook,Bert,Cook,False
76438,Bobby Cook,Bobby,Cook,False
2567,Brian Cook,Brian,Cook,False
201161,Daequan Cook,Daequan,Cook,False
76435,Darwin Cook,Darwin,Cook,False
76436,Jeff Cook,Jeff,Cook,False
76437,Norm Cook,Norm,Cook,False
2241,Omar Cook,Omar,Cook,False
1626188,Quinn Cook,Quinn,Cook,True
1629076,Tyler Cook,Tyler,Cook,True
1628429,Charles Cooke,Charles,Cooke,False
76439,David Cooke,David,Cooke,False
76440,Joe Cooke,Joe,Cooke,False
204022,Jack Cooley,Jack,Cooley,False
76442,Chuck Cooper,Chuck,Cooper,False
1030,Duane Cooper,Duane,Cooper,False
76443,Joe Cooper,Joe,Cooper,False
76444,Michael Cooper,Michael,Cooper,False
1630536,Sharife Cooper,Sharife,Cooper,True
76441,Wayne Cooper,Wayne,Cooper,False
76446,Tom Copa,Tom,Copa,False
203142,Chris Copeland,Chris,Copeland,False
76447,Hollis Copeland,Hollis,Copeland,False
76448,Lanard Copeland,Lanard,Copeland,False
895,Tyrone Corbin,Tyrone,Corbin,False
76450,Chris Corchiani,Chris,Corchiani,False
76451,Ken Corley,Ken,Corley,False
76452,Ray Corley,Ray,Corley,False
1627822,Petr Cornelie,Petr,Cornelie,True
76453,Dave Corzine,Dave,Corzine,False
76454,Larry Costello,Larry,Costello,False
1627856,Matt Costello,Matt,Costello,False
203955,Bryce Cotton,Bryce,Cotton,False
76456,Jack Cotton,Jack,Cotton,False
1526,James Cotton,James,Cotton,False
76457,John Coughran,John,Coughran,False
76458,Mel Counts,Mel,Counts,False
76459,Steve Courtin,Steve,Courtin,False
1432,Joe Courtney,Joe,Courtney,False
202408,Marcus Cousin,Marcus,Cousin,False
202326,DeMarcus Cousins,DeMarcus,Cousins,False
600003,Bob Cousy,Bob,Cousy,False
203496,Robert Covington,Robert,Covington,True
76462,Dave Cowens,Dave,Cowens,False
76463,John Cox,John,Cox,False
76464,Johnny Cox,Johnny,Cox,False
76465,Wesley Cox,Wesley,Cox,False
203459,Allen Crabbe,Allen,Crabbe,False
1628470,Torrey Craig,Torrey,Craig,True
1544,Chris Crawford,Chris,Crawford,False
76466,Freddie Crawford,Freddie,Crawford,False
2037,Jamal Crawford,Jamal,Crawford,False
201621,Joe Crawford,Joe,Crawford,False
202348,Jordan Crawford,Jordan,Crawford,False
1628249,Mitchell Creek,Mitchell,Creek,False
76468,Jim Creighton,Jim,Creighton,False
76469,Ron Crevier,Ron,Crevier,False
76470,Hal Crisler,Hal,Crisler,False
2343,Joe Crispin,Joe,Crispin,False
76471,Charlie Criss,Charlie,Criss,False
76472,Winston Crite,Winston,Crite,False
201159,Javaris Crittenton,Javaris,Crittenton,False
76473,Dillard Crocker,Dillard,Crocker,False
76474,Jeffrey Crompton,Jeffrey,Crompton,False
76475,Terry Crosby,Terry,Crosby,False
1506,Austin Croshere,Austin,Croshere,False
76476,Jeff Cross,Jeff,Cross,False
76477,Pete Cross,Pete,Cross,False
76478,Russell Cross,Russell,Cross,False
76479,Francis Crossin,Francis,Crossin,False
180,John Crotty,John,Crotty,False
76481,Mark Crow,Mark,Crow,False
76482,Corey Crowder,Corey,Crowder,False
203109,Jae Crowder,Jae,Crowder,True
1629633,Jarrett Culver,Jarrett,Culver,True
76483,Pat Cummings,Pat,Cummings,False
187,Terry Cummings,Terry,Cummings,False
1907,Vonteego Cummings,Vonteego,Cummings,False
76487,Billy Cunningham,Billy,Cunningham,False
1630595,Cade Cunningham,Cade,Cunningham,True
201967,Dante Cunningham,Dante,Cunningham,False
76485,Dick Cunningham,Dick,Cunningham,False
203099,Jared Cunningham,Jared,Cunningham,True
1061,William Cunningham,William,Cunningham,False
76488,Radisav Curcic,Radisav,Curcic,False
76489,Armand Cure,Armand,Cure,False
940,Earl Cureton,Earl,Cureton,False
223,Bill Curley,Bill,Curley,False
76492,Fran Curran,Fran,Curran,False
209,Dell Curry,Dell,Curry,False
2201,Eddy Curry,Eddy,Curry,False
201191,JamesOn Curry,JamesOn,Curry,False
688,Michael Curry,Michael,Curry,False
203552,Seth Curry,Seth,Curry,True
201939,Stephen Curry,Stephen,Curry,True
687,Rastko Cvetkovic,Rastko,Cvetkovic,False
76505,Mike D'Antoni,Mike,D'Antoni,False
76496,Ed Dahler,Ed,Dahler,False
76497,Quintin Dailey,Quintin,Dailey,False
2223,Samuel Dalembert,Samuel,Dalembert,False
76498,Howie Dallmar,Howie,Dallmar,False
956,Erick Dampier,Erick,Dampier,False
76499,Lou Dampier,Lou,Dampier,False
76500,Bob Dandridge,Bob,Dandridge,False
1498,Antonio Daniels,Antonio,Daniels,False
2845,Erik Daniels,Erik,Daniels,False
1380,Lloyd Daniels,Lloyd,Daniels,False
2605,Marquis Daniels,Marquis,Daniels,False
76502,Mel Daniels,Mel,Daniels,False
203584,Troy Daniels,Troy,Daniels,False
390,Sasha Danilovic,Sasha,Danilovic,False
76504,Adrian Dantley,Adrian,Dantley,False
76506,Henry Darcey,Henry,Darcey,False
76507,Jimmy Darden,Jimmy,Darden,False
212,Yinka Dare,Yinka,Dare,False
76509,Jesse Dark,Jesse,Dark,False
1630268,Nate Darling,Nate,Darling,False
76511,Jimmy Darrow,Jimmy,Darrow,False
203540,Gigi Datome,Gigi,Datome,False
921,Brad Daugherty,Brad,Daugherty,False
1600,Kornel David,Kornel,David,False
201176,Jermareo Davidson,Jermareo,Davidson,False
76514,Bob Davies,Bob,Davies,False
203561,Brandon Davies,Brandon,Davies,False
203076,Anthony Davis,Anthony,Davis,True
213,Antonio Davis,Antonio,Davis,False
76515,Aubrey Davis,Aubrey,Davis,False
1884,Baron Davis,Baron,Davis,False
989,Ben Davis,Ben,Davis,False
76538,Bill Davis,Bill,Davis,False
76533,Bob Davis,Bob,Davis,False
76516,Brad Davis,Brad,Davis,False
76517,Brian Davis,Brian,Davis,False
76518,Charlie Davis,Charlie,Davis,False
76519,Charlie Davis,Charlie,Davis,False
905,Dale Davis,Dale,Davis,False
1627738,Deyonta Davis,Deyonta,Davis,False
76521,Double D Davis,Double D,Davis,False
202334,Ed Davis,Ed,Davis,False
76522,Edward Davis,Edward,Davis,False
1023,Emanual Davis,Emanual,Davis,False
201175,Glen Davis,Glen,Davis,False
76523,Harry Davis,Harry,Davis,False
93,Hubert Davis,Hubert,Davis,False
76524,James Davis,James,Davis,False
76525,Jim Davis,Jim,Davis,False
76526,Johnny Davis,Johnny,Davis,False
2668,Josh Davis,Josh,Davis,False
707,Mark Davis,Mark,Davis,False
76528,Mark Davis,Mark,Davis,False
76529,Mel Davis,Mel,Davis,False
76530,Michael Davis,Michael,Davis,False
76531,Mike Davis,Mike,Davis,False
76520,Monti Davis,Monti,Davis,False
200781,Paul Davis,Paul,Davis,False
76532,Ralph Davis,Ralph,Davis,False
1729,Ricky Davis,Ricky,Davis,False
76534,Ron Davis,Ron,Davis,False
1629056,Terence Davis,Terence,Davis,True
426,Terry Davis,Terry,Davis,False
1629093,Tyler Davis,Tyler,Davis,False
76536,Walt Davis,Walt,Davis,False
1453,Walter Davis,Walter,Davis,False
203958,Andre Dawkins,Andre,Dawkins,False
76539,Darryl Dawkins,Darryl,Dawkins,False
1008,Johnny Dawkins,Johnny,Dawkins,False
76541,Paul Dawkins,Paul,Dawkins,False
1626183,Branden Dawson,Branden,Dawson,False
201286,Eric Dawson,Eric,Dawson,False
76542,Tony Dawson,Tony,Dawson,False
103,Todd Day,Todd,Day,False
201948,Austin Daye,Austin,Daye,False
76543,Darren Daye,Darren,Daye,False
201986,Nando De Colo,Nando,De Colo,False
76545,Dave DeBusschere,Dave,DeBusschere,False
692,Andrew DeClercq,Andrew,DeClercq,False
1629602,Javin DeLaurier,Javin,DeLaurier,True
76551,Nate DeLong,Nate,DeLong,False
201942,DeMar DeRozan,DeMar,DeRozan,True
76562,Hank DeZonie,Hank,DeZonie,False
76544,Greg Deane,Greg,Deane,False
1630466,Gabriel Deck,Gabriel,Deck,True
203473,Dewayne Dedmon,Dewayne,Dedmon,True
76546,Archie Dees,Archie,Dees,False
143,Terry Dehere,Terry,Dehere,False
76548,Red Dehnert,Red,Dehnert,False
1626214,Bryce Dejean-Jones,Bryce,Dejean-Jones,False
1626155,Sam Dekker,Sam,Dekker,True
219,Vinny Del Negro,Vinny,Del Negro,False
1627098,Malcolm Delaney,Malcolm,Delaney,False
183,Bison Dele,Bison,Dele,False
2568,Carlos Delfino,Carlos,Delfino,False
1629116,Angel Delgado,Angel,Delgado,False
960,Tony Delk,Tony,Delk,False
203521,Matthew Dellavedova,Matthew,Dellavedova,False
76552,Fennis Dembo,Fennis,Dembo,False
76553,Larry Demic,Larry,Demic,False
725,Dell Demps,Dell,Demps,False
76555,George Dempsey,George,Dempsey,False
2736,Luol Deng,Luol,Deng,False
76556,Kenny Dennard,Kenny,Dennard,False
76557,Blaine Denning,Blaine,Denning,False
202458,Justin Dentmon,Justin,Dentmon,False
76558,Randy Denton,Randy,Denton,False
76559,Rod Derline,Rod,Derline,False
1629094,Marcus Derrickson,Marcus,Derrickson,False
76560,Dave Deutsch,Dave,Deutsch,False
76561,Walter Devlin,Walter,Devlin,False
76568,Ernie DiGregorio,Ernie,DiGregorio,False
1628978,Donte DiVincenzo,Donte,DiVincenzo,True
1629603,Mamadi Diakite,Mamadi,Diakite,True
1760,Derrick Dial,Derrick,Dial,False
1627767,Cheick Diallo,Cheick,Diallo,False
1628977,Hamidou Diallo,Hamidou,Diallo,True
2564,Boris Diaw,Boris,Diaw,False
200821,Yakhouba Diawara,Yakhouba,Diawara,False
200799,Guillermo Diaz,Guillermo,Diaz,False
2424,Dan Dickau,Dan,Dickau,False
2079,Kaniel Dickens,Kaniel,Dickens,False
76563,Henry Dickerson,Henry,Dickerson,False
1722,Michael Dickerson,Michael,Dickerson,False
76564,Derrek Dickey,Derrek,Dickey,False
76565,Dick Dickey,Dick,Dickey,False
101143,Travis Diener,Travis,Diener,False
203476,Gorgui Dieng,Gorgui,Dieng,True
76566,Connie Dierking,Connie,Dierking,False
76567,Coby Dietrick,Coby,Dietrick,False
76569,Mickey Dillard,Mickey,Dillard,False
76570,Bob Dille,Bob,Dille,False
76571,John Dillon,John,Dillon,False
76574,Byron Dinkins,Byron,Dinkins,False
76575,Jackie Dinkins,Jackie,Dinkins,False
76576,Bill Dinwiddie,Bill,Dinwiddie,False
203915,Spencer Dinwiddie,Spencer,Dinwiddie,True
101113,Ike Diogu,Ike,Diogu,False
2205,DeSagana Diop,DeSagana,Diop,False
76577,Terry Dischinger,Terry,Dischinger,False
76578,Fred Diute,Fred,Diute,False
124,Vlade Divac,Vlade,Divac,False
2413,Juan Dixon,Juan,Dixon,False
1059,Aleksandar Djordjevic,Aleksandar,Djordjevic,False
76580,Earl Dodd,Earl,Dodd,False
1720,Michael Doleac,Michael,Doleac,False
76581,Joe Dolhon,Joe,Dolhon,False
76582,Bob Doll,Bob,Doll,False
76583,James Donaldson,James,Donaldson,False
1629029,Luka Doncic,Luka,Doncic,True
76584,Bob Donham,Bob,Donham,False
76586,Billy Donovan,Billy,Donovan,False
76585,Harry Donovan,Harry,Donovan,False
2039,Keyon Dooling,Keyon,Dooling,False
76587,Jacky Dorsey,Jacky,Dorsey,False
201595,Joey Dorsey,Joey,Dorsey,False
1628416,Tyler Dorsey,Tyler,Dorsey,False
1629652,Luguentz Dort,Luguentz,Dort,True
1630245,Ayo Dosunmu,Ayo,Dosunmu,True
1628422,Damyean Dotson,Damyean,Dotson,False
1629653,Devon Dotson,Devon,Dotson,True
200763,Quincy Douby,Quincy,Douby,False
76588,Bruce Douglas,Bruce,Douglas,False
76589,John Douglas,John,Douglas,False
76590,Leon Douglas,Leon,Douglas,False
428,Sherman Douglas,Sherman,Douglas,False
201962,Toney Douglas,Toney,Douglas,False
201604,Chris Douglas-Roberts,Chris,Douglas-Roberts,False
1629635,Sekou Doumbouya,Sekou,Doumbouya,True
76592,Lloyd Dove,Lloyd,Dove,False
202220,Zabian Dowdell,Zabian,Dowdell,False
76593,Bill Downey,Bill,Downey,False
76594,Steve Downing,Steve,Downing,False
1630288,Jeff Dowtin,Jeff,Dowtin,True
76595,Danny Doyle,Danny,Doyle,False
1628495,Milton Doyle,Milton,Doyle,False
1628408,PJ Dozier,PJ,Dozier,True
76596,Terry Dozier,Terry,Dozier,False
201609,Goran Dragic,Goran,Dragic,True
204054,Zoran Dragic,Zoran,Dragic,False
1068,Greg Dreiling,Greg,Dreiling,False
1724,Bryce Drew,Bryce,Drew,False
76598,John Drew,John,Drew,False
76599,Larry Drew,Larry,Drew,False
203580,Larry Drew II,Larry,Drew II,False
17,Clyde Drexler,Clyde,Drexler,False
1041,Nate Driggers,Nate,Driggers,False
76603,Terry Driscoll,Terry,Driscoll,False
1542,Predrag Drobnjak,Predrag,Drobnjak,False
76604,Ralph Drollinger,Ralph,Drollinger,False
203083,Andre Drummond,Andre,Drummond,True
76623,Dennis DuVal,Dennis,DuVal,False
1630537,Chris Duarte,Chris,Duarte,True
76605,Dick Duckett,Dick,Duckett,False
404,Kevin Duckworth,Kevin,Duckworth,False
76607,Charles Dudley,Charles,Dudley,False
201,Chris Dudley,Chris,Dudley,False
201162,Jared Dudley,Jared,Dudley,False
76608,Terry Duerod,Terry,Duerod,False
76609,Bob Duffy,Bob,Duffy,False
76610,Bob Duffy,Bob,Duffy,False
2768,Chris Duhon,Chris,Duhon,False
1626251,Duje Dukan,Duje,Dukan,False
1630561,David Duke Jr.,David,Duke Jr.,True
76611,Walter Dukes,Walter,Dukes,False
247,Joe Dumars,Joe,Dumars,False
30,Richard Dumas,Richard,Dumas,False
434,Tony Dumas,Tony,Dumas,False
76615,Andy Duncan,Andy,Duncan,False
1495,Tim Duncan,Tim,Duncan,False
2399,Mike Dunleavy,Mike,Dunleavy,False
76616,Mike Dunleavy,Mike,Dunleavy,False
1627739,Kris Dunn,Kris,Dunn,True
76617,Pat Dunn,Pat,Dunn,False
76618,T.R. Dunn,T.R.,Dunn,False
2648,Ronald Dupree,Ronald,Dupree,False
201142,Kevin Durant,Kevin,Durant,True
76619,John Duren,John,Duren,False
1090,Pat Durham,Pat,Durham,False
76621,Devin Durrant,Devin,Durrant,False
76622,Ken Durrett,Ken,Durrett,False
1628979,Trevon Duval,Trevon,Duval,False
76624,Jack Dwan,Jack,Dwan,False
76625,Craig Dykema,Craig,Dykema,False
76626,Gene Dyker,Gene,Dyker,False
202406,Jerome Dyson,Jerome,Dyson,False
289,Ledell Eackles,Ledell,Eackles,False
76628,Jim Eakins,Jim,Eakins,False
768,Acie Earl,Acie,Earl,False
76630,Ed Earle,Ed,Earle,False
203921,Cleanthony Early,Cleanthony,Early,False
76631,Mark Eaton,Mark,Eaton,False
76632,Jerry Eaves,Jerry,Eaves,False
202365,Devin Ebanks,Devin,Ebanks,False
76633,Bill Ebben,Bill,Ebben,False
76634,Al Eberhard,Al,Eberhard,False
2569,Ndudi Ebi,Ndudi,Ebi,False
1630693,Jaime Echenique,Jaime,Echenique,True
204067,Jarell Eddie,Jarell,Eddie,False
76635,Patrick Eddie,Patrick,Eddie,False
